TIME,ADDRESS,SNOOP_TYPE,TAG,INDEX,MATCH_FOUND,WAY,WAS_DIRTY,WAS_VALID
101687480000,0000000000097780,d,0000000000012e,30,0,,,
101687742000,0000000000097780,d,0000000000012e,30,0,,,
101892068000,0000000000097780,d,0000000000012e,30,0,,,
101892330000,0000000000097780,d,0000000000012e,30,0,,,
102096893000,0000000000097780,d,0000000000012e,30,0,,,
102097155000,0000000000097780,d,0000000000012e,30,0,,,
102298559000,0000000000097780,d,0000000000012e,30,0,,,
102298821000,0000000000097780,d,0000000000012e,30,0,,,
102511004000,0000000000097780,d,0000000000012e,30,0,,,
102511266000,0000000000097780,d,0000000000012e,30,0,,,
102711641000,0000000000097780,d,0000000000012e,30,0,,,
102711903000,0000000000097780,d,0000000000012e,30,0,,,
102912101000,0000000000097780,d,0000000000012e,30,0,,,
102912363000,0000000000097780,d,0000000000012e,30,0,,,
103114157000,0000000000097780,d,0000000000012e,30,0,,,
103114419000,0000000000097780,d,0000000000012e,30,0,,,
103324616000,0000000000097780,d,0000000000012e,30,0,,,
103324878000,0000000000097780,d,0000000000012e,30,0,,,
103529405000,0000000000097780,d,0000000000012e,30,0,,,
103529760000,0000000000097780,d,0000000000012e,30,0,,,
103722485000,0000000000097780,d,0000000000012e,30,0,,,
103722747000,0000000000097780,d,0000000000012e,30,0,,,
103919390000,0000000000097780,d,0000000000012e,30,0,,,
103919751000,0000000000097780,d,0000000000012e,30,0,,,
104115671000,0000000000097780,d,0000000000012e,30,0,,,
104115933000,0000000000097780,d,0000000000012e,30,0,,,
104208374000,0000000000097780,d,0000000000012e,30,0,,,
104208636000,0000000000097780,d,0000000000012e,30,0,,,
104261198000,0000000000097780,d,0000000000012e,30,0,,,
104261460000,0000000000097780,d,0000000000012e,30,0,,,
104300972000,0000000000097780,d,0000000000012e,30,0,,,
104301234000,0000000000097780,d,0000000000012e,30,0,,,
104333564000,0000000000097780,d,0000000000012e,30,0,,,
104333826000,0000000000097780,d,0000000000012e,30,0,,,
104366522000,0000000000097780,d,0000000000012e,30,0,,,
104366784000,0000000000097780,d,0000000000012e,30,0,,,
104391131000,0000000000097780,d,0000000000012e,30,0,,,
104391393000,0000000000097780,d,0000000000012e,30,0,,,
104415782000,0000000000097780,d,0000000000012e,30,0,,,
104416044000,0000000000097780,d,0000000000012e,30,0,,,
104439830000,0000000000097780,d,0000000000012e,30,0,,,
104440092000,0000000000097780,d,0000000000012e,30,0,,,
104464853000,0000000000097780,d,0000000000012e,30,0,,,
104465115000,0000000000097780,d,0000000000012e,30,0,,,
104489216000,0000000000097780,d,0000000000012e,30,0,,,
104489478000,0000000000097780,d,0000000000012e,30,0,,,
104506493000,0000000000097780,d,0000000000012e,30,0,,,
104506755000,0000000000097780,d,0000000000012e,30,0,,,
104523536000,0000000000097780,d,0000000000012e,30,0,,,
104523798000,0000000000097780,d,0000000000012e,30,0,,,
104540654000,0000000000097780,d,0000000000012e,30,0,,,
104540916000,0000000000097780,d,0000000000012e,30,0,,,
104557496000,0000000000097780,d,0000000000012e,30,0,,,
104557758000,0000000000097780,d,0000000000012e,30,0,,,
104574989000,0000000000097780,d,0000000000012e,30,0,,,
104575251000,0000000000097780,d,0000000000012e,30,0,,,
104592005000,0000000000097780,d,0000000000012e,30,0,,,
104592267000,0000000000097780,d,0000000000012e,30,0,,,
104608907000,0000000000097780,d,0000000000012e,30,0,,,
104609169000,0000000000097780,d,0000000000012e,30,0,,,
104626001000,0000000000097780,d,0000000000012e,30,0,,,
104626263000,0000000000097780,d,0000000000012e,30,0,,,
104642990000,0000000000097780,d,0000000000012e,30,0,,,
104643252000,0000000000097780,d,0000000000012e,30,0,,,
104660009000,0000000000097780,d,0000000000012e,30,0,,,
104660271000,0000000000097780,d,0000000000012e,30,0,,,
104662127000,0000000000097780,d,0000000000012e,30,0,,,
104662778000,0000000000097780,d,0000000000012e,30,0,,,
104667581000,0000000000097780,d,0000000000012e,30,0,,,
104667843000,0000000000097780,d,0000000000012e,30,0,,,
104693390000,0000000000097780,d,0000000000012e,30,0,,,
104693652000,0000000000097780,d,0000000000012e,30,0,,,
104719283000,0000000000097780,d,0000000000012e,30,0,,,
104719545000,0000000000097780,d,0000000000012e,30,0,,,
104744543000,0000000000097780,d,0000000000012e,30,0,,,
104744805000,0000000000097780,d,0000000000012e,30,0,,,
104770187000,0000000000097780,d,0000000000012e,30,0,,,
104770449000,0000000000097780,d,0000000000012e,30,0,,,
104795954000,0000000000097780,d,0000000000012e,30,0,,,
104796216000,0000000000097780,d,0000000000012e,30,0,,,
104821349000,0000000000097780,d,0000000000012e,30,0,,,
104821611000,0000000000097780,d,0000000000012e,30,0,,,
104846993000,0000000000097780,d,0000000000012e,30,0,,,
104847255000,0000000000097780,d,0000000000012e,30,0,,,
104872439000,0000000000097780,d,0000000000012e,30,0,,,
104872701000,0000000000097780,d,0000000000012e,30,0,,,
104906009000,0000000000097780,d,0000000000012e,30,0,,,
104906271000,0000000000097780,d,0000000000012e,30,0,,,
104947106000,0000000000097780,d,0000000000012e,30,0,,,
104947368000,0000000000097780,d,0000000000012e,30,0,,,
104987459000,0000000000097780,d,0000000000012e,30,0,,,
104987721000,0000000000097780,d,0000000000012e,30,0,,,
105027608000,0000000000097780,d,0000000000012e,30,0,,,
105027870000,0000000000097780,d,0000000000012e,30,0,,,
105067634000,0000000000097780,d,0000000000012e,30,0,,,
105067896000,0000000000097780,d,0000000000012e,30,0,,,
105108491000,0000000000097780,d,0000000000012e,30,0,,,
105108753000,0000000000097780,d,0000000000012e,30,0,,,
105149423000,0000000000097780,d,0000000000012e,30,0,,,
105149685000,0000000000097780,d,0000000000012e,30,0,,,
105197363000,0000000000097780,d,0000000000012e,30,0,,,
105197625000,0000000000097780,d,0000000000012e,30,0,,,
105245627000,0000000000097780,d,0000000000012e,30,0,,,
105245889000,0000000000097780,d,0000000000012e,30,0,,,
105300767000,0000000000097780,d,0000000000012e,30,0,,,
105301029000,0000000000097780,d,0000000000012e,30,0,,,
105363404000,0000000000097780,d,0000000000012e,30,0,,,
105363666000,0000000000097780,d,0000000000012e,30,0,,,
105447899000,0000000000097780,d,0000000000012e,30,0,,,
105448161000,0000000000097780,d,0000000000012e,30,0,,,
105554090000,0000000000097780,d,0000000000012e,30,0,,,
105554403000,0000000000097780,d,0000000000012e,30,0,,,
105646625000,0000000000097780,d,0000000000012e,30,0,,,
105646887000,0000000000097780,d,0000000000012e,30,0,,,
105753674000,0000000000097780,d,0000000000012e,30,0,,,
105753936000,0000000000097780,d,0000000000012e,30,0,,,
105860393000,0000000000097780,d,0000000000012e,30,0,,,
105860655000,0000000000097780,d,0000000000012e,30,0,,,
106017320000,0000000000097780,d,0000000000012e,30,0,,,
106017582000,0000000000097780,d,0000000000012e,30,0,,,
106210631000,0000000000097780,d,0000000000012e,30,0,,,
106210893000,0000000000097780,d,0000000000012e,30,0,,,
106401992000,0000000000097780,d,0000000000012e,30,0,,,
106402254000,0000000000097780,d,0000000000012e,30,0,,,
106592900000,0000000000097780,d,0000000000012e,30,0,,,
106593162000,0000000000097780,d,0000000000012e,30,0,,,
106783319000,0000000000097780,d,0000000000012e,30,0,,,
106783581000,0000000000097780,d,0000000000012e,30,0,,,
106977455000,0000000000097780,d,0000000000012e,30,0,,,
106977717000,0000000000097780,d,0000000000012e,30,0,,,
107172908000,0000000000097780,d,0000000000012e,30,0,,,
107173170000,0000000000097780,d,0000000000012e,30,0,,,
107372837000,0000000000097780,d,0000000000012e,30,0,,,
107373099000,0000000000097780,d,0000000000012e,30,0,,,
107569499000,0000000000097780,d,0000000000012e,30,0,,,
107569761000,0000000000097780,d,0000000000012e,30,0,,,
107769440000,0000000000097780,d,0000000000012e,30,0,,,
107769702000,0000000000097780,d,0000000000012e,30,0,,,
107968919000,0000000000097780,d,0000000000012e,30,0,,,
107969181000,0000000000097780,d,0000000000012e,30,0,,,
108167696000,0000000000097780,d,0000000000012e,30,0,,,
108167958000,0000000000097780,d,0000000000012e,30,0,,,
108365963000,0000000000097780,d,0000000000012e,30,0,,,
108366225000,0000000000097780,d,0000000000012e,30,0,,,
108558056000,0000000000097780,d,0000000000012e,30,0,,,
108558318000,0000000000097780,d,0000000000012e,30,0,,,
108753629000,0000000000097780,d,0000000000012e,30,0,,,
108753891000,0000000000097780,d,0000000000012e,30,0,,,
108947183000,0000000000097780,d,0000000000012e,30,0,,,
108947445000,0000000000097780,d,0000000000012e,30,0,,,
109138907000,0000000000097780,d,0000000000012e,30,0,,,
109139169000,0000000000097780,d,0000000000012e,30,0,,,
109330319000,0000000000097780,d,0000000000012e,30,0,,,
109330581000,0000000000097780,d,0000000000012e,30,0,,,
109523891000,0000000000097780,d,0000000000012e,30,0,,,
109524153000,0000000000097780,d,0000000000012e,30,0,,,
109718903000,0000000000097780,d,0000000000012e,30,0,,,
109719165000,0000000000097780,d,0000000000012e,30,0,,,
109916078000,0000000000097780,d,0000000000012e,30,0,,,
109916340000,0000000000097780,d,0000000000012e,30,0,,,
110113901000,0000000000097780,d,0000000000012e,30,0,,,
110114163000,0000000000097780,d,0000000000012e,30,0,,,
110312174000,0000000000097780,d,0000000000012e,30,0,,,
110312436000,0000000000097780,d,0000000000012e,30,0,,,
110511416000,0000000000097780,d,0000000000012e,30,0,,,
110511678000,0000000000097780,d,0000000000012e,30,0,,,
110711177000,0000000000097780,d,0000000000012e,30,0,,,
110711439000,0000000000097780,d,0000000000012e,30,0,,,
110900876000,0000000000097780,d,0000000000012e,30,0,,,
110901138000,0000000000097780,d,0000000000012e,30,0,,,
111088919000,0000000000097780,d,0000000000012e,30,0,,,
111089181000,0000000000097780,d,0000000000012e,30,0,,,
111278117000,0000000000097780,d,0000000000012e,30,0,,,
111278379000,0000000000097780,d,0000000000012e,30,0,,,
111466583000,0000000000097780,d,0000000000012e,30,0,,,
111466845000,0000000000097780,d,0000000000012e,30,0,,,
111649130000,0000000000097780,d,0000000000012e,30,0,,,
111649521000,0000000000097780,d,0000000000012e,30,0,,,
111830879000,0000000000097780,d,0000000000012e,30,0,,,
111831141000,0000000000097780,d,0000000000012e,30,0,,,
112020716000,0000000000097780,d,0000000000012e,30,0,,,
112020978000,0000000000097780,d,0000000000012e,30,0,,,
112213157000,0000000000097780,d,0000000000012e,30,0,,,
112213419000,0000000000097780,d,0000000000012e,30,0,,,
112406216000,0000000000097780,d,0000000000012e,30,0,,,
112406478000,0000000000097780,d,0000000000012e,30,0,,,
112587548000,0000000000097780,d,0000000000012e,30,0,,,
112587810000,0000000000097780,d,0000000000012e,30,0,,,
112767137000,0000000000097780,d,0000000000012e,30,0,,,
112767399000,0000000000097780,d,0000000000012e,30,0,,,
112946705000,0000000000097780,d,0000000000012e,30,0,,,
112946967000,0000000000097780,d,0000000000012e,30,0,,,
113138237000,0000000000097780,d,0000000000012e,30,0,,,
113138499000,0000000000097780,d,0000000000012e,30,0,,,
113329241000,0000000000097780,d,0000000000012e,30,0,,,
113329503000,0000000000097780,d,0000000000012e,30,0,,,
113522648000,0000000000097780,d,0000000000012e,30,0,,,
113522910000,0000000000097780,d,0000000000012e,30,0,,,
113727152000,0000000000097780,d,0000000000012e,30,0,,,
113727414000,0000000000097780,d,0000000000012e,30,0,,,
113922722000,0000000000097780,d,0000000000012e,30,0,,,
113922984000,0000000000097780,d,0000000000012e,30,0,,,
114127106000,0000000000097780,d,0000000000012e,30,0,,,
114127368000,0000000000097780,d,0000000000012e,30,0,,,
114332303000,0000000000097780,d,0000000000012e,30,0,,,
114332646000,0000000000097780,d,0000000000012e,30,0,,,
114536210000,0000000000097780,d,0000000000012e,30,0,,,
114536472000,0000000000097780,d,0000000000012e,30,0,,,
114729953000,0000000000097780,d,0000000000012e,30,0,,,
114730215000,0000000000097780,d,0000000000012e,30,0,,,
114922961000,0000000000097780,d,0000000000012e,30,0,,,
114923223000,0000000000097780,d,0000000000012e,30,0,,,
115119482000,0000000000097780,d,0000000000012e,30,0,,,
115119744000,0000000000097780,d,0000000000012e,30,0,,,
115313717000,0000000000097780,d,0000000000012e,30,0,,,
115313979000,0000000000097780,d,0000000000012e,30,0,,,
115506134000,0000000000097780,d,0000000000012e,30,0,,,
115506396000,0000000000097780,d,0000000000012e,30,0,,,
115698686000,0000000000097780,d,0000000000012e,30,0,,,
115698948000,0000000000097780,d,0000000000012e,30,0,,,
115889903000,0000000000097780,d,0000000000012e,30,0,,,
115890165000,0000000000097780,d,0000000000012e,30,0,,,
116081615000,0000000000097780,d,0000000000012e,30,0,,,
116081877000,0000000000097780,d,0000000000012e,30,0,,,
116273087000,0000000000097780,d,0000000000012e,30,0,,,
116273349000,0000000000097780,d,0000000000012e,30,0,,,
116464964000,0000000000097780,d,0000000000012e,30,0,,,
116465226000,0000000000097780,d,0000000000012e,30,0,,,
116517701000,0000000000097780,d,0000000000012e,30,0,,,
116517963000,0000000000097780,d,0000000000012e,30,0,,,
116557505000,0000000000097780,d,0000000000012e,30,0,,,
116557767000,0000000000097780,d,0000000000012e,30,0,,,
116596766000,0000000000097780,d,0000000000012e,30,0,,,
116597028000,0000000000097780,d,0000000000012e,30,0,,,
116628479000,0000000000097780,d,0000000000012e,30,0,,,
116628741000,0000000000097780,d,0000000000012e,30,0,,,
116659736000,0000000000097780,d,0000000000012e,30,0,,,
116659998000,0000000000097780,d,0000000000012e,30,0,,,
116683790000,0000000000097780,d,0000000000012e,30,0,,,
116684103000,0000000000097780,d,0000000000012e,30,0,,,
116707730000,0000000000097780,d,0000000000012e,30,0,,,
116707992000,0000000000097780,d,0000000000012e,30,0,,,
116732225000,0000000000097780,d,0000000000012e,30,0,,,
116732487000,0000000000097780,d,0000000000012e,30,0,,,
116756339000,0000000000097780,d,0000000000012e,30,0,,,
116756601000,0000000000097780,d,0000000000012e,30,0,,,
116780567000,0000000000097780,d,0000000000012e,30,0,,,
116780829000,0000000000097780,d,0000000000012e,30,0,,,
116798138000,0000000000097780,d,0000000000012e,30,0,,,
116798400000,0000000000097780,d,0000000000012e,30,0,,,
116815175000,0000000000097780,d,0000000000012e,30,0,,,
116815437000,0000000000097780,d,0000000000012e,30,0,,,
116832266000,0000000000097780,d,0000000000012e,30,0,,,
116832528000,0000000000097780,d,0000000000012e,30,0,,,
116849252000,0000000000097780,d,0000000000012e,30,0,,,
116849514000,0000000000097780,d,0000000000012e,30,0,,,
116866313000,0000000000097780,d,0000000000012e,30,0,,,
116866575000,0000000000097780,d,0000000000012e,30,0,,,
116883437000,0000000000097780,d,0000000000012e,30,0,,,
116883699000,0000000000097780,d,0000000000012e,30,0,,,
116900387000,0000000000097780,d,0000000000012e,30,0,,,
116900649000,0000000000097780,d,0000000000012e,30,0,,,
116917481000,0000000000097780,d,0000000000012e,30,0,,,
116917743000,0000000000097780,d,0000000000012e,30,0,,,
116934443000,0000000000097780,d,0000000000012e,30,0,,,
116934705000,0000000000097780,d,0000000000012e,30,0,,,
116951486000,0000000000097780,d,0000000000012e,30,0,,,
116951748000,0000000000097780,d,0000000000012e,30,0,,,
116953658000,0000000000097780,d,0000000000012e,30,0,,,
116954309000,0000000000097780,d,0000000000012e,30,0,,,
116959109000,0000000000097780,d,0000000000012e,30,0,,,
116959371000,0000000000097780,d,0000000000012e,30,0,,,
116992010000,0000000000097780,d,0000000000012e,30,0,,,
116992395000,0000000000097780,d,0000000000012e,30,0,,,
117025379000,0000000000097780,d,0000000000012e,30,0,,,
117025641000,0000000000097780,d,0000000000012e,30,0,,,
117058208000,0000000000097780,d,0000000000012e,30,0,,,
117058470000,0000000000097780,d,0000000000012e,30,0,,,
117097718000,0000000000097780,d,0000000000012e,30,0,,,
117097980000,0000000000097780,d,0000000000012e,30,0,,,
117137681000,0000000000097780,d,0000000000012e,30,0,,,
117137943000,0000000000097780,d,0000000000012e,30,0,,,
117185633000,0000000000097780,d,0000000000012e,30,0,,,
117185895000,0000000000097780,d,0000000000012e,30,0,,,
117234413000,0000000000097780,d,0000000000012e,30,0,,,
117234675000,0000000000097780,d,0000000000012e,30,0,,,
117297035000,0000000000097780,d,0000000000012e,30,0,,,
117297297000,0000000000097780,d,0000000000012e,30,0,,,
117344933000,0000000000097780,d,0000000000012e,30,0,,,
117345195000,0000000000097780,d,0000000000012e,30,0,,,
117392180000,0000000000097780,d,0000000000012e,30,0,,,
117392442000,0000000000097780,d,0000000000012e,30,0,,,
117445808000,0000000000097780,d,0000000000012e,30,0,,,
117446070000,0000000000097780,d,0000000000012e,30,0,,,
117500480000,0000000000097780,d,0000000000012e,30,0,,,
117500742000,0000000000097780,d,0000000000012e,30,0,,,
117555911000,0000000000097780,d,0000000000012e,30,0,,,
117556173000,0000000000097780,d,0000000000012e,30,0,,,
117610709000,0000000000097780,d,0000000000012e,30,0,,,
117610971000,0000000000097780,d,0000000000012e,30,0,,,
117665018000,0000000000097780,d,0000000000012e,30,0,,,
117665280000,0000000000097780,d,0000000000012e,30,0,,,
117728153000,0000000000097780,d,0000000000012e,30,0,,,
117728415000,0000000000097780,d,0000000000012e,30,0,,,
117818735000,0000000000097780,d,0000000000012e,30,0,,,
117818997000,0000000000097780,d,0000000000012e,30,0,,,
117894530000,0000000000097780,d,0000000000012e,30,0,,,
117894792000,0000000000097780,d,0000000000012e,30,0,,,
117977765000,0000000000097780,d,0000000000012e,30,0,,,
117978027000,0000000000097780,d,0000000000012e,30,0,,,
118083101000,0000000000097780,d,0000000000012e,30,0,,,
118083363000,0000000000097780,d,0000000000012e,30,0,,,
118273397000,0000000000097780,d,0000000000012e,30,0,,,
118273659000,0000000000097780,d,0000000000012e,30,0,,,
118465901000,0000000000097780,d,0000000000012e,30,0,,,
118466163000,0000000000097780,d,0000000000012e,30,0,,,
118658141000,0000000000097780,d,0000000000012e,30,0,,,
118658403000,0000000000097780,d,0000000000012e,30,0,,,
118851431000,0000000000097780,d,0000000000012e,30,0,,,
118851693000,0000000000097780,d,0000000000012e,30,0,,,
119041544000,0000000000097780,d,0000000000012e,30,0,,,
119041806000,0000000000097780,d,0000000000012e,30,0,,,
119232824000,0000000000097780,d,0000000000012e,30,0,,,
119233086000,0000000000097780,d,0000000000012e,30,0,,,
119424611000,0000000000097780,d,0000000000012e,30,0,,,
119424873000,0000000000097780,d,0000000000012e,30,0,,,
119617106000,0000000000097780,d,0000000000012e,30,0,,,
119617368000,0000000000097780,d,0000000000012e,30,0,,,
119807438000,0000000000097780,d,0000000000012e,30,0,,,
119807700000,0000000000097780,d,0000000000012e,30,0,,,
120002165000,0000000000097780,d,0000000000012e,30,0,,,
120002427000,0000000000097780,d,0000000000012e,30,0,,,
120196226000,0000000000097780,d,0000000000012e,30,0,,,
120196488000,0000000000097780,d,0000000000012e,30,0,,,
120389093000,0000000000097780,d,0000000000012e,30,0,,,
120389355000,0000000000097780,d,0000000000012e,30,0,,,
120585995000,0000000000097780,d,0000000000012e,30,0,,,
120586257000,0000000000097780,d,0000000000012e,30,0,,,
120785357000,0000000000097780,d,0000000000012e,30,0,,,
120785619000,0000000000097780,d,0000000000012e,30,0,,,
120982502000,0000000000097780,d,0000000000012e,30,0,,,
120982764000,0000000000097780,d,0000000000012e,30,0,,,
121173845000,0000000000097780,d,0000000000012e,30,0,,,
121174107000,0000000000097780,d,0000000000012e,30,0,,,
121366283000,0000000000097780,d,0000000000012e,30,0,,,
121366545000,0000000000097780,d,0000000000012e,30,0,,,
121558232000,0000000000097780,d,0000000000012e,30,0,,,
121558494000,0000000000097780,d,0000000000012e,30,0,,,
121748084000,0000000000097780,d,0000000000012e,30,0,,,
121748346000,0000000000097780,d,0000000000012e,30,0,,,
121936154000,0000000000097780,d,0000000000012e,30,0,,,
121936416000,0000000000097780,d,0000000000012e,30,0,,,
122124902000,0000000000097780,d,0000000000012e,30,0,,,
122125164000,0000000000097780,d,0000000000012e,30,0,,,
122315417000,0000000000097780,d,0000000000012e,30,0,,,
122315679000,0000000000097780,d,0000000000012e,30,0,,,
122508500000,0000000000097780,d,0000000000012e,30,0,,,
122508762000,0000000000097780,d,0000000000012e,30,0,,,
122702627000,0000000000097780,d,0000000000012e,30,0,,,
122702889000,0000000000097780,d,0000000000012e,30,0,,,
122897663000,0000000000097780,d,0000000000012e,30,0,,,
122897925000,0000000000097780,d,0000000000012e,30,0,,,
123095681000,0000000000097780,d,0000000000012e,30,0,,,
123095943000,0000000000097780,d,0000000000012e,30,0,,,
123294539000,0000000000097780,d,0000000000012e,30,0,,,
123294930000,0000000000097780,d,0000000000012e,30,0,,,
123494636000,0000000000097780,d,0000000000012e,30,0,,,
123494949000,0000000000097780,d,0000000000012e,30,0,,,
123695741000,0000000000097780,d,0000000000012e,30,0,,,
123696003000,0000000000097780,d,0000000000012e,30,0,,,
123886334000,0000000000097780,d,0000000000012e,30,0,,,
123886596000,0000000000097780,d,0000000000012e,30,0,,,
124076918000,0000000000097780,d,0000000000012e,30,0,,,
124077180000,0000000000097780,d,0000000000012e,30,0,,,
124267601000,0000000000097780,d,0000000000012e,30,0,,,
124267863000,0000000000097780,d,0000000000012e,30,0,,,
124458131000,0000000000097780,d,0000000000012e,30,0,,,
124458393000,0000000000097780,d,0000000000012e,30,0,,,
124649039000,0000000000097780,d,0000000000012e,30,0,,,
124649301000,0000000000097780,d,0000000000012e,30,0,,,
124840301000,0000000000097780,d,0000000000012e,30,0,,,
124840563000,0000000000097780,d,0000000000012e,30,0,,,
125031359000,0000000000097780,d,0000000000012e,30,0,,,
125031621000,0000000000097780,d,0000000000012e,30,0,,,
125233508000,0000000000097780,d,0000000000012e,30,0,,,
125233770000,0000000000097780,d,0000000000012e,30,0,,,
125436173000,0000000000097780,d,0000000000012e,30,0,,,
125436435000,0000000000097780,d,0000000000012e,30,0,,,
125627966000,0000000000097780,d,0000000000012e,30,0,,,
125628228000,0000000000097780,d,0000000000012e,30,0,,,
125818304000,0000000000097780,d,0000000000012e,30,0,,,
125818566000,0000000000097780,d,0000000000012e,30,0,,,
126008798000,0000000000097780,d,0000000000012e,30,0,,,
126009060000,0000000000097780,d,0000000000012e,30,0,,,
126200813000,0000000000097780,d,0000000000012e,30,0,,,
126201075000,0000000000097780,d,0000000000012e,30,0,,,
126383303000,0000000000097780,d,0000000000012e,30,0,,,
126383646000,0000000000097780,d,0000000000012e,30,0,,,
126564308000,0000000000097780,d,0000000000012e,30,0,,,
126564570000,0000000000097780,d,0000000000012e,30,0,,,
126757406000,0000000000097780,d,0000000000012e,30,0,,,
126757668000,0000000000097780,d,0000000000012e,30,0,,,
126952274000,0000000000097780,d,0000000000012e,30,0,,,
126952536000,0000000000097780,d,0000000000012e,30,0,,,
127144355000,0000000000097780,d,0000000000012e,30,0,,,
127144617000,0000000000097780,d,0000000000012e,30,0,,,
127337876000,0000000000097780,d,0000000000012e,30,0,,,
127338138000,0000000000097780,d,0000000000012e,30,0,,,
127538624000,0000000000097780,d,0000000000012e,30,0,,,
127538886000,0000000000097780,d,0000000000012e,30,0,,,
127729142000,0000000000097780,d,0000000000012e,30,0,,,
127729404000,0000000000097780,d,0000000000012e,30,0,,,
127918844000,0000000000097780,d,0000000000012e,30,0,,,
127919106000,0000000000097780,d,0000000000012e,30,0,,,
128109326000,0000000000097780,d,0000000000012e,30,0,,,
128109588000,0000000000097780,d,0000000000012e,30,0,,,
128293727000,0000000000097780,d,0000000000012e,30,0,,,
128293989000,0000000000097780,d,0000000000012e,30,0,,,
128477474000,0000000000097780,d,0000000000012e,30,0,,,
128477736000,0000000000097780,d,0000000000012e,30,0,,,
128671034000,0000000000097780,d,0000000000012e,30,0,,,
128671296000,0000000000097780,d,0000000000012e,30,0,,,
128859563000,0000000000097780,d,0000000000012e,30,0,,,
128859825000,0000000000097780,d,0000000000012e,30,0,,,
129047768000,0000000000097780,d,0000000000012e,30,0,,,
129048030000,0000000000097780,d,0000000000012e,30,0,,,
129122609000,0000000000097780,d,0000000000012e,30,0,,,
129122871000,0000000000097780,d,0000000000012e,30,0,,,
129175061000,0000000000097780,d,0000000000012e,30,0,,,
129175323000,0000000000097780,d,0000000000012e,30,0,,,
129219842000,0000000000097780,d,0000000000012e,30,0,,,
129220104000,0000000000097780,d,0000000000012e,30,0,,,
129257753000,0000000000097780,d,0000000000012e,30,0,,,
129258015000,0000000000097780,d,0000000000012e,30,0,,,
129288566000,0000000000097780,d,0000000000012e,30,0,,,
129288828000,0000000000097780,d,0000000000012e,30,0,,,
129319508000,0000000000097780,d,0000000000012e,30,0,,,
129319770000,0000000000097780,d,0000000000012e,30,0,,,
129350219000,0000000000097780,d,0000000000012e,30,0,,,
129350481000,0000000000097780,d,0000000000012e,30,0,,,
129374126000,0000000000097780,d,0000000000012e,30,0,,,
129374388000,0000000000097780,d,0000000000012e,30,0,,,
129398165000,0000000000097780,d,0000000000012e,30,0,,,
129398427000,0000000000097780,d,0000000000012e,30,0,,,
129422240000,0000000000097780,d,0000000000012e,30,0,,,
129422502000,0000000000097780,d,0000000000012e,30,0,,,
129446264000,0000000000097780,d,0000000000012e,30,0,,,
129446526000,0000000000097780,d,0000000000012e,30,0,,,
129470330000,0000000000097780,d,0000000000012e,30,0,,,
129470592000,0000000000097780,d,0000000000012e,30,0,,,
129487613000,0000000000097780,d,0000000000012e,30,0,,,
129487995000,0000000000097780,d,0000000000012e,30,0,,,
129504821000,0000000000097780,d,0000000000012e,30,0,,,
129505083000,0000000000097780,d,0000000000012e,30,0,,,
129521747000,0000000000097780,d,0000000000012e,30,0,,,
129522009000,0000000000097780,d,0000000000012e,30,0,,,
129538670000,0000000000097780,d,0000000000012e,30,0,,,
129538932000,0000000000097780,d,0000000000012e,30,0,,,
129555638000,0000000000097780,d,0000000000012e,30,0,,,
129555900000,0000000000097780,d,0000000000012e,30,0,,,
129572684000,0000000000097780,d,0000000000012e,30,0,,,
129572946000,0000000000097780,d,0000000000012e,30,0,,,
129589784000,0000000000097780,d,0000000000012e,30,0,,,
129590046000,0000000000097780,d,0000000000012e,30,0,,,
129606800000,0000000000097780,d,0000000000012e,30,0,,,
129607062000,0000000000097780,d,0000000000012e,30,0,,,
129623735000,0000000000097780,d,0000000000012e,30,0,,,
129623997000,0000000000097780,d,0000000000012e,30,0,,,
129640685000,0000000000097780,d,0000000000012e,30,0,,,
129640947000,0000000000097780,d,0000000000012e,30,0,,,
129642647000,0000000000097780,d,0000000000012e,30,0,,,
129643298000,0000000000097780,d,0000000000012e,30,0,,,
129648212000,0000000000097780,d,0000000000012e,30,0,,,
129648474000,0000000000097780,d,0000000000012e,30,0,,,
129681383000,0000000000097780,d,0000000000012e,30,0,,,
129681645000,0000000000097780,d,0000000000012e,30,0,,,
129714830000,0000000000097780,d,0000000000012e,30,0,,,
129715092000,0000000000097780,d,0000000000012e,30,0,,,
129762188000,0000000000097780,d,0000000000012e,30,0,,,
129762450000,0000000000097780,d,0000000000012e,30,0,,,
129802103000,0000000000097780,d,0000000000012e,30,0,,,
129802365000,0000000000097780,d,0000000000012e,30,0,,,
129842414000,0000000000097780,d,0000000000012e,30,0,,,
129842676000,0000000000097780,d,0000000000012e,30,0,,,
129896789000,0000000000097780,d,0000000000012e,30,0,,,
129897051000,0000000000097780,d,0000000000012e,30,0,,,
129966689000,0000000000097780,d,0000000000012e,30,0,,,
129966951000,0000000000097780,d,0000000000012e,30,0,,,
130161098000,0000000000097780,d,0000000000012e,30,0,,,
130161360000,0000000000097780,d,0000000000012e,30,0,,,
130230299000,0000000000097780,d,0000000000012e,30,0,,,
130230561000,0000000000097780,d,0000000000012e,30,0,,,
130292006000,0000000000097780,d,0000000000012e,30,0,,,
130292268000,0000000000097780,d,0000000000012e,30,0,,,
130345784000,0000000000097780,d,0000000000012e,30,0,,,
130346295000,0000000000097780,d,0000000000012e,30,0,,,
130415279000,0000000000097780,d,0000000000012e,30,0,,,
