TIME,PC,INSTRUCTION,ALU_OP,OPERAND1,OPERAND2,RESULT,ZERO,ALU_32
152555500,0000000000010464,fe979ce3,ALU_BNE,0000000000000020,0000000000000029,0000000000000001,0,0
152560000,000000000001045c,00190913,ALU_ADDI,00000000000742ee,0000000000000001,00000000000742ef,0,0
152563000,0000000000010460,00094783,ALU_LBU,00000000000742ef,0000000000000000,00000000000742ef,0,0
152567000,0000000000010464,fe979ce3,ALU_BNE,0000000000000069,0000000000000029,0000000000000001,0,0
152571500,000000000001045c,00190913,ALU_ADDI,00000000000742ef,0000000000000001,00000000000742f0,0,0
152574500,0000000000010460,00094783,ALU_LBU,00000000000742f0,0000000000000000,00000000000742f0,0,0
152578500,0000000000010464,fe979ce3,ALU_BNE,0000000000000040,0000000000000029,0000000000000001,0,0
152583000,000000000001045c,00190913,ALU_ADDI,00000000000742f0,0000000000000001,00000000000742f1,0,0
152586000,0000000000010460,00094783,ALU_LBU,00000000000742f1,0000000000000000,00000000000742f1,0,0
152590000,0000000000010464,fe979ce3,ALU_BNE,0000000000000062,0000000000000029,0000000000000001,0,0
152594500,000000000001045c,00190913,ALU_ADDI,00000000000742f1,0000000000000001,00000000000742f2,0,0
152597500,0000000000010460,00094783,ALU_LBU,00000000000742f2,0000000000000000,00000000000742f2,0,0
152601500,0000000000010464,fe979ce3,ALU_BNE,000000000000004b,0000000000000029,0000000000000001,0,0
152606000,000000000001045c,00190913,ALU_ADDI,00000000000742f2,0000000000000001,00000000000742f3,0,0
152609000,0000000000010460,00094783,ALU_LBU,00000000000742f3,0000000000000000,00000000000742f3,0,0
152613000,0000000000010464,fe979ce3,ALU_BNE,0000000000000027,0000000000000029,0000000000000001,0,0
152617500,000000000001045c,00190913,ALU_ADDI,00000000000742f3,0000000000000001,00000000000742f4,0,0
152620500,0000000000010460,00094783,ALU_LBU,00000000000742f4,0000000000000000,00000000000742f4,0,0
152624500,0000000000010464,fe979ce3,ALU_BNE,0000000000000028,0000000000000029,0000000000000001,0,0
152629000,000000000001045c,00190913,ALU_ADDI,00000000000742f4,0000000000000001,00000000000742f5,0,0
152632000,0000000000010460,00094783,ALU_LBU,00000000000742f5,0000000000000000,00000000000742f5,0,0
152636000,0000000000010464,fe979ce3,ALU_BNE,0000000000000071,0000000000000029,0000000000000001,0,0
152640500,000000000001045c,00190913,ALU_ADDI,00000000000742f5,0000000000000001,00000000000742f6,0,0
152643500,0000000000010460,00094783,ALU_LBU,00000000000742f6,0000000000000000,00000000000742f6,0,0
152647500,0000000000010464,fe979ce3,ALU_BNE,0000000000000029,0000000000000029,0000000000000000,0,0
152650500,0000000000010468,01f94503,ALU_LBU,00000000000742f6,000000000000001f,0000000000074315,0,0
152654500,000000000001046c,06813083,ALU_LD,000000003fbffc90,0000000000000068,000000003fbffcf8,0,0
152658500,0000000000010470,06013403,ALU_LD,000000003fbffc90,0000000000000060,000000003fbffcf0,0,0
152662500,0000000000010474,05813483,ALU_LD,000000003fbffc90,0000000000000058,000000003fbffce8,0,0
152666500,0000000000010478,05013903,ALU_LD,000000003fbffc90,0000000000000050,000000003fbffce0,0,0
152670500,000000000001047c,04813983,ALU_LD,000000003fbffc90,0000000000000048,000000003fbffcd8,0,0
152674500,0000000000010480,04013a03,ALU_LD,000000003fbffc90,0000000000000040,000000003fbffcd0,0,0
152678500,0000000000010484,03813a83,ALU_LD,000000003fbffc90,0000000000000038,000000003fbffcc8,0,0
152682500,0000000000010488,03013b03,ALU_LD,000000003fbffc90,0000000000000030,000000003fbffcc0,0,0
152686500,000000000001048c,02813b83,ALU_LD,000000003fbffc90,0000000000000028,000000003fbffcb8,0,0
152690500,0000000000010490,02013c03,ALU_LD,000000003fbffc90,0000000000000020,000000003fbffcb0,0,0
152694500,0000000000010494,01813c83,ALU_LD,000000003fbffc90,0000000000000018,000000003fbffca8,0,0
152698500,0000000000010498,01013d03,ALU_LD,000000003fbffc90,0000000000000010,000000003fbffca0,0,0
152702500,000000000001049c,00813d83,ALU_LD,000000003fbffc90,0000000000000008,000000003fbffc98,0,0
152706500,00000000000104a0,9281b583,ALU_LD,00000000000960f0,fffffffffffff928,0000000000095a18,0,0
152757500,00000000000104a4,07010113,ALU_ADDI,000000003fbffc90,0000000000000070,000000003fbffd00,0,0
152760500,00000000000104a8,0350806f,ALU_JAL,00000000000104a8,0000000000000004,00000000000104ac,0,0
152808000,0000000000018cdc,0005a783,ALU_LW,0000000000094218,0000000000000000,0000000000094218,0,0
152856500,0000000000018ce0,fe010113,ALU_ADDI,000000003fbffd00,ffffffffffffffe0,000000003fbffce0,0,0
152859500,0000000000018ce4,00813823,ALU_SD,000000003fbffce0,0000000000000010,000000003fbffcf0,0,0
152863500,0000000000018ce8,00913423,ALU_SD,000000003fbffce0,0000000000000008,000000003fbffce8,0,0
152867500,0000000000018cec,00113c23,ALU_SD,000000003fbffce0,0000000000000018,000000003fbffcf8,0,0
152871500,0000000000018cf0,01213023,ALU_SD,000000003fbffce0,0000000000000000,000000003fbffce0,0,0
152875500,0000000000018cf4,03079713,ALU_SLLI,fffffffffbad2884,0000000000000010,fffffbad28840000,0,0
152878500,0000000000018cf8,00058413,ALU_ADDI,0000000000094218,0000000000000000,0000000000094218,0,0
152881500,0000000000018cfc,00050493,ALU_ADDI,0000000000000070,0000000000000000,0000000000000070,0,0
152931000,0000000000018d00,04074463,ALU_BLT,fffffbad28840000,0000000000000000,0000000000000001,0,0
152979000,0000000000018d48,02843783,ALU_LD,0000000000094218,0000000000000028,0000000000094240,0,0
152983000,0000000000018d4c,03043703,ALU_LD,0000000000094218,0000000000000030,0000000000094248,0,0
152987000,0000000000018d50,0ff4f813,ALU_ANDI,0000000000000070,00000000000000ff,0000000000000070,0,0
152990000,0000000000018d54,08e7f263,ALU_BGEU,0000000000099538,0000000000099900,0000000000000001,0,0
152993000,0000000000018d58,00178713,ALU_ADDI,0000000000099538,0000000000000001,0000000000099539,0,0
152996000,0000000000018d5c,02e43423,ALU_SD,0000000000094218,0000000000000028,0000000000094240,0,0
153000000,0000000000018d60,00978023,ALU_SB,0000000000099538,0000000000000000,0000000000099538,0,0
153105500,0000000000018d64,00042783,ALU_LW,0000000000094218,0000000000000000,0000000000094218,0,0
153109500,0000000000018d68,03079713,ALU_SLLI,fffffffffbad2884,0000000000000010,fffffbad28840000,0,0
153112500,0000000000018d6c,04074863,ALU_BLT,fffffbad28840000,0000000000000000,0000000000000001,0,0
153117000,0000000000018dbc,01813083,ALU_LD,000000003fbffce0,0000000000000018,000000003fbffcf8,0,0
153121000,0000000000018dc0,00080513,ALU_ADDI,0000000000000070,0000000000000000,0000000000000070,0,0
153124000,0000000000018dc4,01013403,ALU_LD,000000003fbffce0,0000000000000010,000000003fbffcf0,0,0
153128000,0000000000018dc8,00813483,ALU_LD,000000003fbffce0,0000000000000008,000000003fbffce8,0,0
153132000,0000000000018dcc,00013903,ALU_LD,000000003fbffce0,0000000000000000,000000003fbffce0,0,0
153136000,0000000000018dd0,02010113,ALU_ADDI,000000003fbffce0,0000000000000020,000000003fbffd00,0,0
153139000,0000000000018dd4,00008067,ALU_JALR,0000000000018dd4,0000000000000004,0000000000018dd8,0,0
153143500,000000000001042c,00050593,ALU_ADDI,0000000000000070,0000000000000000,0000000000000070,0,0
153146500,0000000000010430,00190613,ALU_ADDI,00000000000742bb,0000000000000001,00000000000742bc,0,0
153149500,0000000000010434,00000513,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,0,0
153152500,0000000000010438,eb5ff0ef,ALU_JAL,0000000000010438,0000000000000004,000000000001043c,0,0
153204000,00000000000102ec,f9010113,ALU_ADDI,000000003fbffd00,ffffffffffffff90,000000003fbffc90,0,0
153207000,00000000000102f0,06813023,ALU_SD,000000003fbffc90,0000000000000060,000000003fbffcf0,0,0
153211000,00000000000102f4,04913c23,ALU_SD,000000003fbffc90,0000000000000058,000000003fbffce8,0,0
153215000,00000000000102f8,05213823,ALU_SD,000000003fbffc90,0000000000000050,000000003fbffce0,0,0
153219000,00000000000102fc,00058493,ALU_ADDI,0000000000000070,0000000000000000,0000000000000070,0,0
153273000,0000000000010300,00060913,ALU_ADDI,00000000000742bc,0000000000000000,00000000000742bc,0,0
153276000,0000000000010304,06113423,ALU_SD,000000003fbffc90,0000000000000068,000000003fbffcf8,0,0
153280000,0000000000010308,05313423,ALU_SD,000000003fbffc90,0000000000000048,000000003fbffcd8,0,0
153284000,000000000001030c,05413023,ALU_SD,000000003fbffc90,0000000000000040,000000003fbffcd0,0,0
153288000,0000000000010310,03513c23,ALU_SD,000000003fbffc90,0000000000000038,000000003fbffcc8,0,0
153292000,0000000000010314,03613823,ALU_SD,000000003fbffc90,0000000000000030,000000003fbffcc0,0,0
153296000,0000000000010318,03713423,ALU_SD,000000003fbffc90,0000000000000028,000000003fbffcb8,0,0
153300000,000000000001031c,03813023,ALU_SD,000000003fbffc90,0000000000000020,000000003fbffcb0,0,0
153304000,0000000000010320,01913c23,ALU_SD,000000003fbffc90,0000000000000018,000000003fbffca8,0,0
153308000,0000000000010324,01a13823,ALU_SD,000000003fbffc90,0000000000000010,000000003fbffca0,0,0
153312000,0000000000010328,01b13423,ALU_SD,000000003fbffc90,0000000000000008,000000003fbffc98,0,0
153316000,000000000001032c,00050413,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,0,0
153319000,0000000000010330,00100793,ALU_ADDI,0000000000000000,0000000000000001,0000000000000001,0,0
153322000,0000000000010334,fb800693,ALU_ADDI,0000000000000000,ffffffffffffffb8,ffffffffffffffb8,0,0
153325000,0000000000010338,000745b7,ALU_LUI,0000000000000000,0000000000074000,0000000000074000,0,0
153328000,000000000001033c,fce00613,ALU_ADDI,0000000000000000,ffffffffffffffce,ffffffffffffffce,0,0
153378000,0000000000010340,0087ce63,ALU_BLT,0000000000000001,0000000000000000,0000000000000000,0,0
153381000,0000000000010344,0a044e63,ALU_BLT,0000000000000000,0000000000000000,0000000000000000,0,0
153384000,0000000000010348,1ef41263,ALU_BNE,0000000000000000,0000000000000001,0000000000000001,0,0
153432000,000000000001052c,00094583,ALU_LBU,00000000000742bc,0000000000000000,00000000000742bc,0,0
153436000,0000000000010530,02f00793,ALU_ADDI,0000000000000000,000000000000002f,000000000000002f,0,0
153439000,0000000000010534,00100513,ALU_ADDI,0000000000000000,0000000000000001,0000000000000001,0,0
153442000,0000000000010538,faf58ce3,ALU_BEQ,0000000000000020,000000000000002f,0000000000000001,0,0
153445000,000000000001053c,ee1ff06f,ALU_JAL,000000000001053c,0000000000000004,0000000000010540,0,0
153502000,000000000001041c,00074637,ALU_LUI,0000000000000000,0000000000074000,0000000000074000,0,0
153505000,0000000000010420,2e860613,ALU_ADDI,0000000000074000,00000000000002e8,00000000000742e8,0,0
153508000,0000000000010424,fc300513,ALU_ADDI,0000000000000000,ffffffffffffffc3,ffffffffffffffc3,0,0
153511000,0000000000010428,ec5ff0ef,ALU_JAL,0000000000010428,0000000000000004,000000000001042c,0,0
153515500,00000000000102ec,f9010113,ALU_ADDI,000000003fbffc90,ffffffffffffff90,000000003fbffc20,0,0
153518500,00000000000102f0,06813023,ALU_SD,000000003fbffc20,0000000000000060,000000003fbffc80,0,0
153522500,00000000000102f4,04913c23,ALU_SD,000000003fbffc20,0000000000000058,000000003fbffc78,0,0
153526500,00000000000102f8,05213823,ALU_SD,000000003fbffc20,0000000000000050,000000003fbffc70,0,0
153530500,00000000000102fc,00058493,ALU_ADDI,0000000000000020,0000000000000000,0000000000000020,0,0
153579000,0000000000010300,00060913,ALU_ADDI,00000000000742e8,0000000000000000,00000000000742e8,0,0
153582000,0000000000010304,06113423,ALU_SD,000000003fbffc20,0000000000000068,000000003fbffc88,0,0
153586000,0000000000010308,05313423,ALU_SD,000000003fbffc20,0000000000000048,000000003fbffc68,0,0
153590000,000000000001030c,05413023,ALU_SD,000000003fbffc20,0000000000000040,000000003fbffc60,0,0
153594000,0000000000010310,03513c23,ALU_SD,000000003fbffc20,0000000000000038,000000003fbffc58,0,0
153598000,0000000000010314,03613823,ALU_SD,000000003fbffc20,0000000000000030,000000003fbffc50,0,0
153602000,0000000000010318,03713423,ALU_SD,000000003fbffc20,0000000000000028,000000003fbffc48,0,0
153606000,000000000001031c,03813023,ALU_SD,000000003fbffc20,0000000000000020,000000003fbffc40,0,0
153610000,0000000000010320,01913c23,ALU_SD,000000003fbffc20,0000000000000018,000000003fbffc38,0,0
153614000,0000000000010324,01a13823,ALU_SD,000000003fbffc20,0000000000000010,000000003fbffc30,0,0
153618000,0000000000010328,01b13423,ALU_SD,000000003fbffc20,0000000000000008,000000003fbffc28,0,0
153622000,000000000001032c,00050413,ALU_ADDI,ffffffffffffffc3,0000000000000000,ffffffffffffffc3,0,0
153625000,0000000000010330,00100793,ALU_ADDI,0000000000000000,0000000000000001,0000000000000001,0,0
153628000,0000000000010334,fb800693,ALU_ADDI,0000000000000000,ffffffffffffffb8,ffffffffffffffb8,0,0
153631000,0000000000010338,000745b7,ALU_LUI,0000000000000000,0000000000074000,0000000000074000,0,0
153634000,000000000001033c,fce00613,ALU_ADDI,0000000000000000,ffffffffffffffce,ffffffffffffffce,0,0
153684000,0000000000010340,0087ce63,ALU_BLT,0000000000000001,ffffffffffffffc3,0000000000000000,0,0
153687000,0000000000010344,0a044e63,ALU_BLT,ffffffffffffffc3,0000000000000000,0000000000000001,0,0
153691500,0000000000010400,04d45863,ALU_BGE,ffffffffffffffc3,ffffffffffffffb8,0000000000000000,0,0
153696000,0000000000010450,00094703,ALU_LBU,00000000000742e8,0000000000000000,00000000000742e8,0,0
153700000,0000000000010454,04c45c63,ALU_BGE,ffffffffffffffc3,ffffffffffffffce,0000000000000001,0,0
153703000,0000000000010458,00e48863,ALU_BEQ,0000000000000020,0000000000000021,0000000000000001,0,0
153706000,000000000001045c,00190913,ALU_ADDI,00000000000742e8,0000000000000001,00000000000742e9,0,0
153709000,0000000000010460,00094783,ALU_LBU,00000000000742e9,0000000000000000,00000000000742e9,0,0
153713000,0000000000010464,fe979ce3,ALU_BNE,0000000000000065,0000000000000020,0000000000000001,0,0
153717500,000000000001045c,00190913,ALU_ADDI,00000000000742e9,0000000000000001,00000000000742ea,0,0
153720500,0000000000010460,00094783,ALU_LBU,00000000000742ea,0000000000000000,00000000000742ea,0,0
153724500,0000000000010464,fe979ce3,ALU_BNE,000000000000006b,0000000000000020,0000000000000001,0,0
153729000,000000000001045c,00190913,ALU_ADDI,00000000000742ea,0000000000000001,00000000000742eb,0,0
153732000,0000000000010460,00094783,ALU_LBU,00000000000742eb,0000000000000000,00000000000742eb,0,0
153736000,0000000000010464,fe979ce3,ALU_BNE,000000000000003b,0000000000000020,0000000000000001,0,0
153740500,000000000001045c,00190913,ALU_ADDI,00000000000742eb,0000000000000001,00000000000742ec,0,0
153743500,0000000000010460,00094783,ALU_LBU,00000000000742ec,0000000000000000,00000000000742ec,0,0
153747500,0000000000010464,fe979ce3,ALU_BNE,0000000000000064,0000000000000020,0000000000000001,0,0
153752000,000000000001045c,00190913,ALU_ADDI,00000000000742ec,0000000000000001,00000000000742ed,0,0
153755000,0000000000010460,00094783,ALU_LBU,00000000000742ed,0000000000000000,00000000000742ed,0,0
153759000,0000000000010464,fe979ce3,ALU_BNE,0000000000000063,0000000000000020,0000000000000001,0,0
153763500,000000000001045c,00190913,ALU_ADDI,00000000000742ed,0000000000000001,00000000000742ee,0,0
153766500,0000000000010460,00094783,ALU_LBU,00000000000742ee,0000000000000000,00000000000742ee,0,0
153770500,0000000000010464,fe979ce3,ALU_BNE,0000000000000020,0000000000000020,0000000000000000,0,0
153773500,0000000000010468,01f94503,ALU_LBU,00000000000742ee,000000000000001f,000000000007430d,0,0
153777500,000000000001046c,06813083,ALU_LD,000000003fbffc20,0000000000000068,000000003fbffc88,0,0
153781500,0000000000010470,06013403,ALU_LD,000000003fbffc20,0000000000000060,000000003fbffc80,0,0
153785500,0000000000010474,05813483,ALU_LD,000000003fbffc20,0000000000000058,000000003fbffc78,0,0
153789500,0000000000010478,05013903,ALU_LD,000000003fbffc20,0000000000000050,000000003fbffc70,0,0
153793500,000000000001047c,04813983,ALU_LD,000000003fbffc20,0000000000000048,000000003fbffc68,0,0
153797500,0000000000010480,04013a03,ALU_LD,000000003fbffc20,0000000000000040,000000003fbffc60,0,0
153801500,0000000000010484,03813a83,ALU_LD,000000003fbffc20,0000000000000038,000000003fbffc58,0,0
153805500,0000000000010488,03013b03,ALU_LD,000000003fbffc20,0000000000000030,000000003fbffc50,0,0
153809500,000000000001048c,02813b83,ALU_LD,000000003fbffc20,0000000000000028,000000003fbffc48,0,0
153813500,0000000000010490,02013c03,ALU_LD,000000003fbffc20,0000000000000020,000000003fbffc40,0,0
153817500,0000000000010494,01813c83,ALU_LD,000000003fbffc20,0000000000000018,000000003fbffc38,0,0
153821500,0000000000010498,01013d03,ALU_LD,000000003fbffc20,0000000000000010,000000003fbffc30,0,0
153825500,000000000001049c,00813d83,ALU_LD,000000003fbffc20,0000000000000008,000000003fbffc28,0,0
153829500,00000000000104a0,9281b583,ALU_LD,00000000000960f0,fffffffffffff928,0000000000095a18,0,0
153882500,00000000000104a4,07010113,ALU_ADDI,000000003fbffc20,0000000000000070,000000003fbffc90,0,0
153885500,00000000000104a8,0350806f,ALU_JAL,00000000000104a8,0000000000000004,00000000000104ac,0,0
153933000,0000000000018cdc,0005a783,ALU_LW,0000000000094218,0000000000000000,0000000000094218,0,0
153981500,0000000000018ce0,fe010113,ALU_ADDI,000000003fbffc90,ffffffffffffffe0,000000003fbffc70,0,0
153984500,0000000000018ce4,00813823,ALU_SD,000000003fbffc70,0000000000000010,000000003fbffc80,0,0
153988500,0000000000018ce8,00913423,ALU_SD,000000003fbffc70,0000000000000008,000000003fbffc78,0,0
153992500,0000000000018cec,00113c23,ALU_SD,000000003fbffc70,0000000000000018,000000003fbffc88,0,0
153996500,0000000000018cf0,01213023,ALU_SD,000000003fbffc70,0000000000000000,000000003fbffc70,0,0
154000500,0000000000018cf4,03079713,ALU_SLLI,fffffffffbad2884,0000000000000010,fffffbad28840000,0,0
154003500,0000000000018cf8,00058413,ALU_ADDI,0000000000094218,0000000000000000,0000000000094218,0,0
154006500,0000000000018cfc,00050493,ALU_ADDI,0000000000000061,0000000000000000,0000000000000061,0,0
154056000,0000000000018d00,04074463,ALU_BLT,fffffbad28840000,0000000000000000,0000000000000001,0,0
154104000,0000000000018d48,02843783,ALU_LD,0000000000094218,0000000000000028,0000000000094240,0,0
154108000,0000000000018d4c,03043703,ALU_LD,0000000000094218,0000000000000030,0000000000094248,0,0
154112000,0000000000018d50,0ff4f813,ALU_ANDI,0000000000000061,00000000000000ff,0000000000000061,0,0
154115000,0000000000018d54,08e7f263,ALU_BGEU,0000000000099539,0000000000099900,0000000000000001,0,0
154118000,0000000000018d58,00178713,ALU_ADDI,0000000000099539,0000000000000001,000000000009953a,0,0
154121000,0000000000018d5c,02e43423,ALU_SD,0000000000094218,0000000000000028,0000000000094240,0,0
154125000,0000000000018d60,00978023,ALU_SB,0000000000099539,0000000000000000,0000000000099539,0,0
154129000,0000000000018d64,00042783,ALU_LW,0000000000094218,0000000000000000,0000000000094218,0,0
154133000,0000000000018d68,03079713,ALU_SLLI,fffffffffbad2884,0000000000000010,fffffbad28840000,0,0
154136000,0000000000018d6c,04074863,ALU_BLT,fffffbad28840000,0000000000000000,0000000000000001,0,0
154140500,0000000000018dbc,01813083,ALU_LD,000000003fbffc70,0000000000000018,000000003fbffc88,0,0
154144500,0000000000018dc0,00080513,ALU_ADDI,0000000000000061,0000000000000000,0000000000000061,0,0
154147500,0000000000018dc4,01013403,ALU_LD,000000003fbffc70,0000000000000010,000000003fbffc80,0,0
154151500,0000000000018dc8,00813483,ALU_LD,000000003fbffc70,0000000000000008,000000003fbffc78,0,0
154155500,0000000000018dcc,00013903,ALU_LD,000000003fbffc70,0000000000000000,000000003fbffc70,0,0
154159500,0000000000018dd0,02010113,ALU_ADDI,000000003fbffc70,0000000000000020,000000003fbffc90,0,0
154162500,0000000000018dd4,00008067,ALU_JALR,0000000000018dd4,0000000000000004,0000000000018dd8,0,0
154167000,000000000001042c,00050593,ALU_ADDI,0000000000000061,0000000000000000,0000000000000061,0,0
154170000,0000000000010430,00190613,ALU_ADDI,00000000000742bc,0000000000000001,00000000000742bd,0,0
154173000,0000000000010434,00000513,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,0,0
154176000,0000000000010438,eb5ff0ef,ALU_JAL,0000000000010438,0000000000000004,000000000001043c,0,0
154227000,00000000000102ec,f9010113,ALU_ADDI,000000003fbffc90,ffffffffffffff90,000000003fbffc20,0,0
154230000,00000000000102f0,06813023,ALU_SD,000000003fbffc20,0000000000000060,000000003fbffc80,0,0
154234000,00000000000102f4,04913c23,ALU_SD,000000003fbffc20,0000000000000058,000000003fbffc78,0,0
154238000,00000000000102f8,05213823,ALU_SD,000000003fbffc20,0000000000000050,000000003fbffc70,0,0
154242000,00000000000102fc,00058493,ALU_ADDI,0000000000000061,0000000000000000,0000000000000061,0,0
154296000,0000000000010300,00060913,ALU_ADDI,00000000000742bd,0000000000000000,00000000000742bd,0,0
154299000,0000000000010304,06113423,ALU_SD,000000003fbffc20,0000000000000068,000000003fbffc88,0,0
154303000,0000000000010308,05313423,ALU_SD,000000003fbffc20,0000000000000048,000000003fbffc68,0,0
154307000,000000000001030c,05413023,ALU_SD,000000003fbffc20,0000000000000040,000000003fbffc60,0,0
154311000,0000000000010310,03513c23,ALU_SD,000000003fbffc20,0000000000000038,000000003fbffc58,0,0
154315000,0000000000010314,03613823,ALU_SD,000000003fbffc20,0000000000000030,000000003fbffc50,0,0
154319000,0000000000010318,03713423,ALU_SD,000000003fbffc20,0000000000000028,000000003fbffc48,0,0
154323000,000000000001031c,03813023,ALU_SD,000000003fbffc20,0000000000000020,000000003fbffc40,0,0
154327000,0000000000010320,01913c23,ALU_SD,000000003fbffc20,0000000000000018,000000003fbffc38,0,0
154331000,0000000000010324,01a13823,ALU_SD,000000003fbffc20,0000000000000010,000000003fbffc30,0,0
154335000,0000000000010328,01b13423,ALU_SD,000000003fbffc20,0000000000000008,000000003fbffc28,0,0
154339000,000000000001032c,00050413,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,0,0
154342000,0000000000010330,00100793,ALU_ADDI,0000000000000000,0000000000000001,0000000000000001,0,0
154345000,0000000000010334,fb800693,ALU_ADDI,0000000000000000,ffffffffffffffb8,ffffffffffffffb8,0,0
154348000,0000000000010338,000745b7,ALU_LUI,0000000000000000,0000000000074000,0000000000074000,0,0
154351000,000000000001033c,fce00613,ALU_ADDI,0000000000000000,ffffffffffffffce,ffffffffffffffce,0,0
154401000,0000000000010340,0087ce63,ALU_BLT,0000000000000001,0000000000000000,0000000000000000,0,0
154404000,0000000000010344,0a044e63,ALU_BLT,0000000000000000,0000000000000000,0000000000000000,0,0
154407000,0000000000010348,1ef41263,ALU_BNE,0000000000000000,0000000000000001,0000000000000001,0,0
154455000,000000000001052c,00094583,ALU_LBU,00000000000742bd,0000000000000000,00000000000742bd,0,0
154459000,0000000000010530,02f00793,ALU_ADDI,0000000000000000,000000000000002f,000000000000002f,0,0
154462000,0000000000010534,00100513,ALU_ADDI,0000000000000000,0000000000000001,0000000000000001,0,0
154465000,0000000000010538,faf58ce3,ALU_BEQ,000000000000007d,000000000000002f,0000000000000001,0,0
154468000,000000000001053c,ee1ff06f,ALU_JAL,000000000001053c,0000000000000004,0000000000010540,0,0
154525000,000000000001041c,00074637,ALU_LUI,0000000000000000,0000000000074000,0000000000074000,0,0
154528000,0000000000010420,2e860613,ALU_ADDI,0000000000074000,00000000000002e8,00000000000742e8,0,0
154531000,0000000000010424,fc300513,ALU_ADDI,0000000000000000,ffffffffffffffc3,ffffffffffffffc3,0,0
154534000,0000000000010428,ec5ff0ef,ALU_JAL,0000000000010428,0000000000000004,000000000001042c,0,0
154538500,00000000000102ec,f9010113,ALU_ADDI,000000003fbffc20,ffffffffffffff90,000000003fbffbb0,0,0
154541500,00000000000102f0,06813023,ALU_SD,000000003fbffbb0,0000000000000060,000000003fbffc10,0,0
154545500,00000000000102f4,04913c23,ALU_SD,000000003fbffbb0,0000000000000058,000000003fbffc08,0,0
154549500,00000000000102f8,05213823,ALU_SD,000000003fbffbb0,0000000000000050,000000003fbffc00,0,0
154553500,00000000000102fc,00058493,ALU_ADDI,000000000000007d,0000000000000000,000000000000007d,0,0
154602000,0000000000010300,00060913,ALU_ADDI,00000000000742e8,0000000000000000,00000000000742e8,0,0
154605000,0000000000010304,06113423,ALU_SD,000000003fbffbb0,0000000000000068,000000003fbffc18,0,0
154609000,0000000000010308,05313423,ALU_SD,000000003fbffbb0,0000000000000048,000000003fbffbf8,0,0
154613000,000000000001030c,05413023,ALU_SD,000000003fbffbb0,0000000000000040,000000003fbffbf0,0,0
154617000,0000000000010310,03513c23,ALU_SD,000000003fbffbb0,0000000000000038,000000003fbffbe8,0,0
154621000,0000000000010314,03613823,ALU_SD,000000003fbffbb0,0000000000000030,000000003fbffbe0,0,0
154625000,0000000000010318,03713423,ALU_SD,000000003fbffbb0,0000000000000028,000000003fbffbd8,0,0
154629000,000000000001031c,03813023,ALU_SD,000000003fbffbb0,0000000000000020,000000003fbffbd0,0,0
154633000,0000000000010320,01913c23,ALU_SD,000000003fbffbb0,0000000000000018,000000003fbffbc8,0,0
154637000,0000000000010324,01a13823,ALU_SD,000000003fbffbb0,0000000000000010,000000003fbffbc0,0,0
154641000,0000000000010328,01b13423,ALU_SD,000000003fbffbb0,0000000000000008,000000003fbffbb8,0,0
154645000,000000000001032c,00050413,ALU_ADDI,ffffffffffffffc3,0000000000000000,ffffffffffffffc3,0,0
154648000,0000000000010330,00100793,ALU_ADDI,0000000000000000,0000000000000001,0000000000000001,0,0
154651000,0000000000010334,fb800693,ALU_ADDI,0000000000000000,ffffffffffffffb8,ffffffffffffffb8,0,0
154654000,0000000000010338,000745b7,ALU_LUI,0000000000000000,0000000000074000,0000000000074000,0,0
154657000,000000000001033c,fce00613,ALU_ADDI,0000000000000000,ffffffffffffffce,ffffffffffffffce,0,0
154707000,0000000000010340,0087ce63,ALU_BLT,0000000000000001,ffffffffffffffc3,0000000000000000,0,0
154710000,0000000000010344,0a044e63,ALU_BLT,ffffffffffffffc3,0000000000000000,0000000000000001,0,0
154714500,0000000000010400,04d45863,ALU_BGE,ffffffffffffffc3,ffffffffffffffb8,0000000000000000,0,0
154719000,0000000000010450,00094703,ALU_LBU,00000000000742e8,0000000000000000,00000000000742e8,0,0
154723000,0000000000010454,04c45c63,ALU_BGE,ffffffffffffffc3,ffffffffffffffce,0000000000000001,0,0
154726000,0000000000010458,00e48863,ALU_BEQ,000000000000007d,0000000000000021,0000000000000001,0,0
154729000,000000000001045c,00190913,ALU_ADDI,00000000000742e8,0000000000000001,00000000000742e9,0,0
154732000,0000000000010460,00094783,ALU_LBU,00000000000742e9,0000000000000000,00000000000742e9,0,0
154736000,0000000000010464,fe979ce3,ALU_BNE,0000000000000065,000000000000007d,0000000000000001,0,0
154740500,000000000001045c,00190913,ALU_ADDI,00000000000742e9,0000000000000001,00000000000742ea,0,0
154743500,0000000000010460,00094783,ALU_LBU,00000000000742ea,0000000000000000,00000000000742ea,0,0
154747500,0000000000010464,fe979ce3,ALU_BNE,000000000000006b,000000000000007d,0000000000000001,0,0
154752000,000000000001045c,00190913,ALU_ADDI,00000000000742ea,0000000000000001,00000000000742eb,0,0
154755000,0000000000010460,00094783,ALU_LBU,00000000000742eb,0000000000000000,00000000000742eb,0,0
154759000,0000000000010464,fe979ce3,ALU_BNE,000000000000003b,000000000000007d,0000000000000001,0,0
