TIME,PC,INSTRUCTION,OPCODE,FUNCT3,RS1,RS2,RD,JUMP_IF,ALU_OP,BRANCH_TAKEN,JUMP_ABS,REG_WRITE,MEM_READ,MEM_WRITE,MEM_TO_REG,IS_LOAD,IS_STORE,IS_ECALL,IS_BREAK,ALU_WIDTH_32,SIGNED_TYPE,ALU_USE_IMMED,DATA_SIZE,DATA_SIGN
33707250,0000000000015f7c,03213023,OP_STORE,3,02,12,00,JUMP_NO,ALU_SD,0,0,0,0,1,0,0,1,0,0,0,0,1,7,1
33755000,0000000000015f80,01313c23,OP_STORE,3,02,13,00,JUMP_NO,ALU_SD,0,0,0,0,1,0,0,1,0,0,0,0,1,7,1
33755000,0000000000015f80,01313c23,OP_STORE,3,02,13,00,JUMP_NO,ALU_SD,0,0,0,0,1,0,0,1,0,0,0,0,1,7,1
33755250,0000000000015f80,01313c23,OP_STORE,3,02,13,00,JUMP_NO,ALU_SD,0,0,0,0,1,0,0,1,0,0,0,0,1,7,1
33755250,0000000000015f80,01313c23,OP_STORE,3,02,13,00,JUMP_NO,ALU_SD,0,0,0,0,1,0,0,1,0,0,0,0,1,7,1
33759000,0000000000015f84,01513423,OP_STORE,3,02,15,00,JUMP_NO,ALU_SD,0,0,0,0,1,0,0,1,0,0,0,0,1,7,1
33759000,0000000000015f84,01513423,OP_STORE,3,02,15,00,JUMP_NO,ALU_SD,0,0,0,0,1,0,0,1,0,0,0,0,1,7,1
33759250,0000000000015f84,01513423,OP_STORE,3,02,15,00,JUMP_NO,ALU_SD,0,0,0,0,1,0,0,1,0,0,0,0,1,7,1
33759250,0000000000015f84,01513423,OP_STORE,3,02,15,00,JUMP_NO,ALU_SD,0,0,0,0,1,0,0,1,0,0,0,0,1,7,1
33763000,0000000000015f88,01613023,OP_STORE,3,02,16,00,JUMP_NO,ALU_SD,0,0,0,0,1,0,0,1,0,0,0,0,1,7,1
33763000,0000000000015f88,01613023,OP_STORE,3,02,16,00,JUMP_NO,ALU_SD,0,0,0,0,1,0,0,1,0,0,0,0,1,7,1
33763250,0000000000015f88,01613023,OP_STORE,3,02,16,00,JUMP_NO,ALU_SD,0,0,0,0,1,0,0,1,0,0,0,0,1,7,1
33763250,0000000000015f88,01613023,OP_STORE,3,02,16,00,JUMP_NO,ALU_SD,0,0,0,0,1,0,0,1,0,0,0,0,1,7,1
33767000,0000000000015f8c,00050a13,OP_OP_IMM,0,0a,00,14,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
33767000,0000000000015f8c,00050a13,OP_OP_IMM,0,0a,00,14,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
33767250,0000000000015f8c,00050a13,OP_OP_IMM,0,0a,00,14,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
33767250,0000000000015f8c,00050a13,OP_OP_IMM,0,0a,00,14,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
33770000,0000000000015f90,73d0e0ef,OP_JAL,6,00,00,01,JUMP_YES,ALU_JAL,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33770000,0000000000015f90,73d0e0ef,OP_JAL,6,00,00,01,JUMP_YES,ALU_JAL,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33770250,0000000000015f90,73d0e0ef,OP_JAL,6,00,00,01,JUMP_YES,ALU_JAL,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33770250,0000000000015f90,73d0e0ef,OP_JAL,6,00,00,01,JUMP_YES,ALU_JAL,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33774500,0000000000024ecc,00757793,OP_OP_IMM,7,0a,00,0f,JUMP_NO,ALU_ANDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
33774500,0000000000024ecc,00757793,OP_OP_IMM,7,0a,00,0f,JUMP_NO,ALU_ANDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
33774750,0000000000024ecc,00757793,OP_OP_IMM,7,0a,00,0f,JUMP_NO,ALU_ANDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
33774750,0000000000024ecc,00757793,OP_OP_IMM,7,0a,00,0f,JUMP_NO,ALU_ANDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
33777500,0000000000024ed0,00050593,OP_OP_IMM,0,0a,00,0b,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
