TIME,PC,INSTRUCTION,ALU_OP,OPERAND1,OPERAND2,RESULT,ZERO,ALU_32
42802000,0000000000017338,02813023,ALU_SD,000000003fbffe70,0000000000000020,000000003fbffe90,0,0
42806000,000000000001733c,00913c23,ALU_SD,000000003fbffe70,0000000000000018,000000003fbffe88,0,0
42806000,000000000001733c,00913c23,ALU_SD,000000003fbffe70,0000000000000018,000000003fbffe88,0,0
42852000,0000000000017340,01313423,ALU_SD,000000003fbffe70,0000000000000008,000000003fbffe78,0,0
42852000,0000000000017340,01313423,ALU_SD,000000003fbffe70,0000000000000008,000000003fbffe78,0,0
42856000,0000000000017344,02113423,ALU_SD,000000003fbffe70,0000000000000028,000000003fbffe98,0,0
42856000,0000000000017344,02113423,ALU_SD,000000003fbffe70,0000000000000028,000000003fbffe98,0,0
42860000,0000000000017348,01413023,ALU_SD,000000003fbffe70,0000000000000000,000000003fbffe70,0,0
42860000,0000000000017348,01413023,ALU_SD,000000003fbffe70,0000000000000000,000000003fbffe70,0,0
42864000,000000000001734c,00050993,ALU_ADDI,0000000000074050,0000000000000000,0000000000074050,0,0
42864000,000000000001734c,00050993,ALU_ADDI,0000000000074050,0000000000000000,0000000000074050,0,0
42867000,0000000000017350,37d0d0ef,ALU_JAL,0000000000017350,0000000000000004,0000000000017354,0,0
42867000,0000000000017350,37d0d0ef,ALU_JAL,0000000000017350,0000000000000004,0000000000017354,0,0
42921000,0000000000024ecc,00757793,ALU_ANDI,0000000000074050,0000000000000007,0000000000000000,1,0
42921000,0000000000024ecc,00757793,ALU_ANDI,0000000000074050,0000000000000007,0000000000000000,1,0
42924000,0000000000024ed0,00050593,ALU_ADDI,0000000000074050,0000000000000000,0000000000074050,0,0
42924000,0000000000024ed0,00050593,ALU_ADDI,0000000000074050,0000000000000000,0000000000074050,0,0
42927000,0000000000024ed4,06079c63,ALU_BNE,0000000000000000,0000000000000000,0000000000000000,1,0
42927000,0000000000024ed4,06079c63,ALU_BNE,0000000000000000,0000000000000000,0000000000000000,1,0
42930000,0000000000024ed8,000967b7,ALU_LUI,0000000000000000,0000000000096000,0000000000096000,0,0
42930000,0000000000024ed8,000967b7,ALU_LUI,0000000000000000,0000000000096000,0000000000096000,0,0
42933000,0000000000024edc,9207b683,ALU_LD,0000000000096000,fffffffffffff920,0000000000095920,0,0
42933000,0000000000024edc,9207b683,ALU_LD,0000000000096000,fffffffffffff920,0000000000095920,0,0
43014500,0000000000024ee0,fff00613,ALU_ADDI,0000000000000000,ffffffffffffffff,ffffffffffffffff,0,0
43014500,0000000000024ee0,fff00613,ALU_ADDI,0000000000000000,ffffffffffffffff,ffffffffffffffff,0,0
43017500,0000000000024ee4,00850513,ALU_ADDI,0000000000074050,0000000000000008,0000000000074058,0,0
43017500,0000000000024ee4,00850513,ALU_ADDI,0000000000074050,0000000000000008,0000000000074058,0,0
43020500,0000000000024ee8,ff853703,ALU_LD,0000000000074058,fffffffffffffff8,0000000000074050,0,0
43020500,0000000000024ee8,ff853703,ALU_LD,0000000000074058,fffffffffffffff8,0000000000074050,0,0
43125500,0000000000024eec,00d777b3,ALU_AND,6f77206f6c6c6548,7f7f7f7f7f7f7f7f,6f77206f6c6c6548,0,0
43125500,0000000000024eec,00d777b3,ALU_AND,6f77206f6c6c6548,7f7f7f7f7f7f7f7f,6f77206f6c6c6548,0,0
43128500,0000000000024ef0,00d787b3,ALU_ADD,6f77206f6c6c6548,7f7f7f7f7f7f7f7f,eef69feeebebe4c7,0,0
43128500,0000000000024ef0,00d787b3,ALU_ADD,6f77206f6c6c6548,7f7f7f7f7f7f7f7f,eef69feeebebe4c7,0,0
43131500,0000000000024ef4,00d76733,ALU_OR,6f77206f6c6c6548,7f7f7f7f7f7f7f7f,7f7f7f7f7f7f7f7f,0,0
43131500,0000000000024ef4,00d76733,ALU_OR,6f77206f6c6c6548,7f7f7f7f7f7f7f7f,7f7f7f7f7f7f7f7f,0,0
43134500,0000000000024ef8,00e7e7b3,ALU_OR,eef69feeebebe4c7,7f7f7f7f7f7f7f7f,ffffffffffffffff,0,0
43134500,0000000000024ef8,00e7e7b3,ALU_OR,eef69feeebebe4c7,7f7f7f7f7f7f7f7f,ffffffffffffffff,0,0
43137500,0000000000024efc,fec784e3,ALU_BEQ,ffffffffffffffff,ffffffffffffffff,0000000000000001,0,0
43137500,0000000000024efc,fec784e3,ALU_BEQ,ffffffffffffffff,ffffffffffffffff,0000000000000001,0,0
43194500,0000000000024ee4,00850513,ALU_ADDI,0000000000074058,0000000000000008,0000000000074060,0,0
43194500,0000000000024ee4,00850513,ALU_ADDI,0000000000074058,0000000000000008,0000000000074060,0,0
43197500,0000000000024ee8,ff853703,ALU_LD,0000000000074060,fffffffffffffff8,0000000000074058,0,0
43197500,0000000000024ee8,ff853703,ALU_LD,0000000000074060,fffffffffffffff8,0000000000074058,0,0
43201500,0000000000024eec,00d777b3,ALU_AND,0000000021646c72,7f7f7f7f7f7f7f7f,0000000021646c72,0,0
43201500,0000000000024eec,00d777b3,ALU_AND,0000000021646c72,7f7f7f7f7f7f7f7f,0000000021646c72,0,0
43204500,0000000000024ef0,00d787b3,ALU_ADD,0000000021646c72,7f7f7f7f7f7f7f7f,7f7f7f7fa0e3ebf1,0,0
43204500,0000000000024ef0,00d787b3,ALU_ADD,0000000021646c72,7f7f7f7f7f7f7f7f,7f7f7f7fa0e3ebf1,0,0
43207500,0000000000024ef4,00d76733,ALU_OR,0000000021646c72,7f7f7f7f7f7f7f7f,7f7f7f7f7f7f7f7f,0,0
43207500,0000000000024ef4,00d76733,ALU_OR,0000000021646c72,7f7f7f7f7f7f7f7f,7f7f7f7f7f7f7f7f,0,0
43210500,0000000000024ef8,00e7e7b3,ALU_OR,7f7f7f7fa0e3ebf1,7f7f7f7f7f7f7f7f,7f7f7f7fffffffff,0,0
43210500,0000000000024ef8,00e7e7b3,ALU_OR,7f7f7f7fa0e3ebf1,7f7f7f7f7f7f7f7f,7f7f7f7fffffffff,0,0
43213500,0000000000024efc,fec784e3,ALU_BEQ,7f7f7f7fffffffff,ffffffffffffffff,0000000000000000,1,0
43213500,0000000000024efc,fec784e3,ALU_BEQ,7f7f7f7fffffffff,ffffffffffffffff,0000000000000000,1,0
43216500,0000000000024f00,ff854783,ALU_LBU,0000000000074060,fffffffffffffff8,0000000000074058,0,0
43216500,0000000000024f00,ff854783,ALU_LBU,0000000000074060,fffffffffffffff8,0000000000074058,0,0
43220500,0000000000024f04,40b505b3,ALU_SUB,0000000000074060,0000000000074050,0000000000000010,0,0
43220500,0000000000024f04,40b505b3,ALU_SUB,0000000000074060,0000000000074050,0000000000000010,0,0
43223500,0000000000024f08,06078463,ALU_BEQ,0000000000000072,0000000000000000,0000000000000000,1,0
43223500,0000000000024f08,06078463,ALU_BEQ,0000000000000072,0000000000000000,0000000000000000,1,0
43226500,0000000000024f0c,ff954783,ALU_LBU,0000000000074060,fffffffffffffff9,0000000000074059,0,0
43226500,0000000000024f0c,ff954783,ALU_LBU,0000000000074060,fffffffffffffff9,0000000000074059,0,0
43230500,0000000000024f10,04078c63,ALU_BEQ,000000000000006c,0000000000000000,0000000000000000,1,0
43230500,0000000000024f10,04078c63,ALU_BEQ,000000000000006c,0000000000000000,0000000000000000,1,0
43233500,0000000000024f14,ffa54783,ALU_LBU,0000000000074060,fffffffffffffffa,000000000007405a,0,0
43233500,0000000000024f14,ffa54783,ALU_LBU,0000000000074060,fffffffffffffffa,000000000007405a,0,0
43237500,0000000000024f18,06078063,ALU_BEQ,0000000000000064,0000000000000000,0000000000000000,1,0
43237500,0000000000024f18,06078063,ALU_BEQ,0000000000000064,0000000000000000,0000000000000000,1,0
43240500,0000000000024f1c,ffb54783,ALU_LBU,0000000000074060,fffffffffffffffb,000000000007405b,0,0
43240500,0000000000024f1c,ffb54783,ALU_LBU,0000000000074060,fffffffffffffffb,000000000007405b,0,0
43244500,0000000000024f20,06078063,ALU_BEQ,0000000000000021,0000000000000000,0000000000000000,1,0
43244500,0000000000024f20,06078063,ALU_BEQ,0000000000000021,0000000000000000,0000000000000000,1,0
43247500,0000000000024f24,ffc54703,ALU_LBU,0000000000074060,fffffffffffffffc,000000000007405c,0,0
43247500,0000000000024f24,ffc54703,ALU_LBU,0000000000074060,fffffffffffffffc,000000000007405c,0,0
43251500,0000000000024f28,ffd54683,ALU_LBU,0000000000074060,fffffffffffffffd,000000000007405d,0,0
43251500,0000000000024f28,ffd54683,ALU_LBU,0000000000074060,fffffffffffffffd,000000000007405d,0,0
43255500,0000000000024f2c,ffe54783,ALU_LBU,0000000000074060,fffffffffffffffe,000000000007405e,0,0
43255500,0000000000024f2c,ffe54783,ALU_LBU,0000000000074060,fffffffffffffffe,000000000007405e,0,0
43259500,0000000000024f30,04070c63,ALU_BEQ,0000000000000000,0000000000000000,0000000000000001,0,0
43259500,0000000000024f30,04070c63,ALU_BEQ,0000000000000000,0000000000000000,0000000000000001,0,0
43311000,0000000000024f88,ffc58513,ALU_ADDI,0000000000000010,fffffffffffffffc,000000000000000c,0,0
43311000,0000000000024f88,ffc58513,ALU_ADDI,0000000000000010,fffffffffffffffc,000000000000000c,0,0
43314000,0000000000024f8c,00008067,ALU_JALR,0000000000024f8c,0000000000000004,0000000000024f90,0,0
43314000,0000000000024f8c,00008067,ALU_JALR,0000000000024f8c,0000000000000004,0000000000024f90,0,0
43318500,0000000000017354,9281b483,ALU_LD,00000000000960f0,fffffffffffff928,0000000000095a18,0,0
43318500,0000000000017354,9281b483,ALU_LD,00000000000960f0,fffffffffffff928,0000000000095a18,0,0
43322500,0000000000017358,00050413,ALU_ADDI,000000000000000c,0000000000000000,000000000000000c,0,0
43322500,0000000000017358,00050413,ALU_ADDI,000000000000000c,0000000000000000,000000000000000c,0,0
43325500,000000000001735c,0004a783,ALU_LW,0000000000094218,0000000000000000,0000000000094218,0,0
43325500,000000000001735c,0004a783,ALU_LW,0000000000094218,0000000000000000,0000000000094218,0,0
43404500,0000000000017360,03079713,ALU_SLLI,fffffffffbad2084,0000000000000010,2084000000000000,0,0
43404500,0000000000017360,03079713,ALU_SLLI,fffffffffbad2084,0000000000000010,2084000000000000,0,0
43407500,0000000000017364,06074263,ALU_BLT,2084000000000000,0000000000000000,0000000000000000,1,0
43407500,0000000000017364,06074263,ALU_BLT,2084000000000000,0000000000000000,0000000000000000,1,0
43410500,0000000000017368,0884b783,ALU_LD,0000000000094218,0000000000000088,00000000000942a0,0,0
43410500,0000000000017368,0884b783,ALU_LD,0000000000094218,0000000000000088,00000000000942a0,0,0
43461500,000000000001736c,90020a13,ALU_ADDI,0000000000098700,fffffffffffff900,0000000000098000,0,0
43461500,000000000001736c,90020a13,ALU_ADDI,0000000000098700,fffffffffffff900,0000000000098000,0,0
43464500,0000000000017370,0087b703,ALU_LD,00000000000967b8,0000000000000008,00000000000967c0,0,0
43464500,0000000000017370,0087b703,ALU_LD,00000000000967b8,0000000000000008,00000000000967c0,0,0
43566500,0000000000017374,15470a63,ALU_BEQ,0000000000000000,0000000000098000,0000000000000000,1,0
43566500,0000000000017374,15470a63,ALU_BEQ,0000000000000000,0000000000098000,0000000000000000,1,0
43569500,0000000000017378,00100513,ALU_ADDI,0000000000000000,0000000000000001,0000000000000001,0,0
43569500,0000000000017378,00100513,ALU_ADDI,0000000000000000,0000000000000001,0000000000000001,0,0
43572500,000000000001737c,4dc00893,ALU_ADDI,0000000000000000,00000000000004dc,00000000000004dc,0,0
43572500,000000000001737c,4dc00893,ALU_ADDI,0000000000000000,00000000000004dc,00000000000004dc,0,0
43620000,0000000000017380,00078593,ALU_ADDI,00000000000967b8,0000000000000000,00000000000967b8,0,0
43620000,0000000000017380,00078593,ALU_ADDI,00000000000967b8,0000000000000000,00000000000967b8,0,0
43623000,0000000000017384,00000613,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,1,0
43623000,0000000000017384,00000613,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,1,0
43626000,0000000000017388,00050693,ALU_ADDI,0000000000000001,0000000000000000,0000000000000001,0,0
43626000,0000000000017388,00050693,ALU_ADDI,0000000000000001,0000000000000000,0000000000000001,0,0
43629000,000000000001738c,00000073,ALU_ECALL,0000000000000001,0000000000000000,0000000000000000,1,0
43629000,000000000001738c,00000073,ALU_ECALL,0000000000000001,0000000000000000,0000000000000000,1,0
43640500,0000000000017390,0005051b,ALU_ADDIW,0000000000000000,0000000000000000,0000000000000000,1,1
43640500,0000000000017390,0005051b,ALU_ADDIW,0000000000000000,0000000000000000,0000000000000000,1,1
43643500,0000000000017394,16051c63,ALU_BNE,0000000000000000,0000000000000000,0000000000000000,1,0
43643500,0000000000017394,16051c63,ALU_BNE,0000000000000000,0000000000000000,0000000000000000,1,0
43646500,0000000000017398,0884b783,ALU_LD,0000000000094218,0000000000000088,00000000000942a0,0,0
43646500,0000000000017398,0884b783,ALU_LD,0000000000094218,0000000000000088,00000000000942a0,0,0
43650500,000000000001739c,9281b503,ALU_LD,00000000000960f0,fffffffffffff928,0000000000095a18,0,0
43650500,000000000001739c,9281b503,ALU_LD,00000000000960f0,fffffffffffff928,0000000000095a18,0,0
43701500,00000000000173a0,0147b423,ALU_SD,00000000000967b8,0000000000000008,00000000000967c0,0,0
43701500,00000000000173a0,0147b423,ALU_SD,00000000000967b8,0000000000000008,00000000000967c0,0,0
43705500,00000000000173a4,0047a703,ALU_LW,00000000000967b8,0000000000000004,00000000000967bc,0,0
43705500,00000000000173a4,0047a703,ALU_LW,00000000000967b8,0000000000000004,00000000000967bc,0,0
43806500,00000000000173a8,0017071b,ALU_ADDIW,0000000000000000,0000000000000001,0000000000000001,0,1
43806500,00000000000173a8,0017071b,ALU_ADDIW,0000000000000000,0000000000000001,0000000000000001,0,1
43809500,00000000000173ac,00e7a223,ALU_SW,00000000000967b8,0000000000000004,00000000000967bc,0,0
43809500,00000000000173ac,00e7a223,ALU_SW,00000000000967b8,0000000000000004,00000000000967bc,0,0
43813500,00000000000173b0,0c052783,ALU_LW,0000000000094218,00000000000000c0,00000000000942d8,0,0
43813500,00000000000173b0,0c052783,ALU_LW,0000000000094218,00000000000000c0,00000000000942d8,0,0
43884500,00000000000173b4,02078063,ALU_BEQ,0000000000000000,0000000000000000,0000000000000001,0,0
43884500,00000000000173b4,02078063,ALU_BEQ,0000000000000000,0000000000000000,0000000000000001,0,0
43935000,00000000000173d4,fff00793,ALU_ADDI,0000000000000000,ffffffffffffffff,ffffffffffffffff,0,0
43935000,00000000000173d4,fff00793,ALU_ADDI,0000000000000000,ffffffffffffffff,ffffffffffffffff,0,0
43938000,00000000000173d8,0cf52023,ALU_SW,0000000000094218,00000000000000c0,00000000000942d8,0,0
43938000,00000000000173d8,0cf52023,ALU_SW,0000000000094218,00000000000000c0,00000000000942d8,0,0
43942000,00000000000173dc,0d853a03,ALU_LD,0000000000094218,00000000000000d8,00000000000942f0,0,0
43942000,00000000000173dc,0d853a03,ALU_LD,0000000000094218,00000000000000d8,00000000000942f0,0,0
43946000,00000000000173e0,0008e7b7,ALU_LUI,0000000000000000,000000000008e000,000000000008e000,0,0
43946000,00000000000173e0,0008e7b7,ALU_LUI,0000000000000000,000000000008e000,000000000008e000,0,0
43949000,00000000000173e4,0008f737,ALU_LUI,0000000000000000,000000000008f000,000000000008f000,0,0
43949000,00000000000173e4,0008f737,ALU_LUI,0000000000000000,000000000008f000,000000000008f000,0,0
43952000,00000000000173e8,5e078793,ALU_ADDI,000000000008e000,00000000000005e0,000000000008e5e0,0,0
43952000,00000000000173e8,5e078793,ALU_ADDI,000000000008e000,00000000000005e0,000000000008e5e0,0,0
43955000,00000000000173ec,bc870713,ALU_ADDI,000000000008f000,fffffffffffffbc8,000000000008ebc8,0,0
43955000,00000000000173ec,bc870713,ALU_ADDI,000000000008f000,fffffffffffffbc8,000000000008ebc8,0,0
43958000,00000000000173f0,40f70733,ALU_SUB,000000000008ebc8,000000000008e5e0,00000000000005e8,0,0
43958000,00000000000173f0,40f70733,ALU_SUB,000000000008ebc8,000000000008e5e0,00000000000005e8,0,0
43961000,00000000000173f4,40fa07b3,ALU_SUB,000000000008e7d8,000000000008e5e0,00000000000001f8,0,0
43961000,00000000000173f4,40fa07b3,ALU_SUB,000000000008e7d8,000000000008e5e0,00000000000001f8,0,0
43964000,00000000000173f8,0ce7fc63,ALU_BGEU,00000000000001f8,00000000000005e8,0000000000000000,1,0
43964000,00000000000173f8,0ce7fc63,ALU_BGEU,00000000000001f8,00000000000005e8,0000000000000000,1,0
43967000,00000000000173fc,038a3783,ALU_LD,000000000008e7d8,0000000000000038,000000000008e810,0,0
43967000,00000000000173fc,038a3783,ALU_LD,000000000008e7d8,0000000000000038,000000000008e810,0,0
44072000,0000000000017400,00040613,ALU_ADDI,000000000000000c,0000000000000000,000000000000000c,0,0
44072000,0000000000017400,00040613,ALU_ADDI,000000000000000c,0000000000000000,000000000000000c,0,0
44075000,0000000000017404,00098593,ALU_ADDI,0000000000074050,0000000000000000,0000000000074050,0,0
44075000,0000000000017404,00098593,ALU_ADDI,0000000000074050,0000000000000000,0000000000074050,0,0
44078000,0000000000017408,000780e7,ALU_JALR,0000000000017408,0000000000000004,000000000001740c,0,0
44078000,0000000000017408,000780e7,ALU_JALR,0000000000017408,0000000000000004,000000000001740c,0,0
44127000,000000000001aa64,fc010113,ALU_ADDI,000000003fbffe70,ffffffffffffffc0,000000003fbffe30,0,0
44127000,000000000001aa64,fc010113,ALU_ADDI,000000003fbffe70,ffffffffffffffc0,000000003fbffe30,0,0
44130000,000000000001aa68,01413823,ALU_SD,000000003fbffe30,0000000000000010,000000003fbffe40,0,0
44130000,000000000001aa68,01413823,ALU_SD,000000003fbffe30,0000000000000010,000000003fbffe40,0,0
44134000,000000000001aa6c,02113c23,ALU_SD,000000003fbffe30,0000000000000038,000000003fbffe68,0,0
44134000,000000000001aa6c,02113c23,ALU_SD,000000003fbffe30,0000000000000038,000000003fbffe68,0,0
44138000,000000000001aa70,02813823,ALU_SD,000000003fbffe30,0000000000000030,000000003fbffe60,0,0
44138000,000000000001aa70,02813823,ALU_SD,000000003fbffe30,0000000000000030,000000003fbffe60,0,0
44142000,000000000001aa74,02913423,ALU_SD,000000003fbffe30,0000000000000028,000000003fbffe58,0,0
44142000,000000000001aa74,02913423,ALU_SD,000000003fbffe30,0000000000000028,000000003fbffe58,0,0
44146000,000000000001aa78,03213023,ALU_SD,000000003fbffe30,0000000000000020,000000003fbffe50,0,0
44146000,000000000001aa78,03213023,ALU_SD,000000003fbffe30,0000000000000020,000000003fbffe50,0,0
44150000,000000000001aa7c,01313c23,ALU_SD,000000003fbffe30,0000000000000018,000000003fbffe48,0,0
44150000,000000000001aa7c,01313c23,ALU_SD,000000003fbffe30,0000000000000018,000000003fbffe48,0,0
44199000,000000000001aa80,01513423,ALU_SD,000000003fbffe30,0000000000000008,000000003fbffe38,0,0
44199000,000000000001aa80,01513423,ALU_SD,000000003fbffe30,0000000000000008,000000003fbffe38,0,0
44203000,000000000001aa84,00000a13,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,1,0
44203000,000000000001aa84,00000a13,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,1,0
44206000,000000000001aa88,08060e63,ALU_BEQ,000000000000000c,0000000000000000,0000000000000000,1,0
44206000,000000000001aa88,08060e63,ALU_BEQ,000000000000000c,0000000000000000,0000000000000000,1,0
44209000,000000000001aa8c,00052703,ALU_LW,0000000000094218,0000000000000000,0000000000094218,0,0
44209000,000000000001aa8c,00052703,ALU_LW,0000000000094218,0000000000000000,0000000000094218,0,0
44256500,000000000001aa90,000017b7,ALU_LUI,0000000000000000,0000000000001000,0000000000001000,0,0
44256500,000000000001aa90,000017b7,ALU_LUI,0000000000000000,0000000000001000,0000000000001000,0,0
44259500,000000000001aa94,a007879b,ALU_ADDIW,0000000000001000,fffffffffffffa00,0000000000000a00,0,1
44259500,000000000001aa94,a007879b,ALU_ADDIW,0000000000001000,fffffffffffffa00,0000000000000a00,0,1
44262500,000000000001aa98,00f77733,ALU_AND,fffffffffbad2084,0000000000000a00,0000000000000000,1,0
44262500,000000000001aa98,00f77733,ALU_AND,fffffffffbad2084,0000000000000a00,0000000000000000,1,0
44265500,000000000001aa9c,00050413,ALU_ADDI,0000000000094218,0000000000000000,0000000000094218,0,0
44265500,000000000001aa9c,00050413,ALU_ADDI,0000000000094218,0000000000000000,0000000000094218,0,0
44268500,000000000001aaa0,00060493,ALU_ADDI,000000000000000c,0000000000000000,000000000000000c,0,0
44268500,000000000001aaa0,00060493,ALU_ADDI,000000000000000c,0000000000000000,000000000000000c,0,0
44271500,000000000001aaa4,00058993,ALU_ADDI,0000000000074050,0000000000000000,0000000000074050,0,0
44271500,000000000001aaa4,00058993,ALU_ADDI,0000000000074050,0000000000000000,0000000000074050,0,0
44274500,000000000001aaa8,02853503,ALU_LD,0000000000094218,0000000000000028,0000000000094240,0,0
44274500,000000000001aaa8,02853503,ALU_LD,0000000000094218,0000000000000028,0000000000094240,0,0
44349500,000000000001aaac,0ef70063,ALU_BEQ,0000000000000000,0000000000000a00,0000000000000000,1,0
44349500,000000000001aaac,0ef70063,ALU_BEQ,0000000000000000,0000000000000a00,0000000000000000,1,0
44352500,000000000001aab0,03043783,ALU_LD,0000000000094218,0000000000000030,0000000000094248,0,0
44352500,000000000001aab0,03043783,ALU_LD,0000000000094218,0000000000000030,0000000000094248,0,0
44356500,000000000001aab4,40a78733,ALU_SUB,0000000000000000,0000000000000000,0000000000000000,1,0
44356500,000000000001aab4,40a78733,ALU_SUB,0000000000000000,0000000000000000,0000000000000000,1,0
44359500,000000000001aab8,08f56a63,ALU_BLTU,0000000000000000,0000000000000000,0000000000000000,1,0
44359500,000000000001aab8,08f56a63,ALU_BLTU,0000000000000000,0000000000000000,0000000000000000,1,0
44362500,000000000001aabc,00048913,ALU_ADDI,000000000000000c,0000000000000000,000000000000000c,0,0
44362500,000000000001aabc,00048913,ALU_ADDI,000000000000000c,0000000000000000,000000000000000c,0,0
44412000,000000000001aac0,0d843a03,ALU_LD,0000000000094218,00000000000000d8,00000000000942f0,0,0
44412000,000000000001aac0,0d843a03,ALU_LD,0000000000094218,00000000000000d8,00000000000942f0,0,0
44416000,000000000001aac4,0008e7b7,ALU_LUI,0000000000000000,000000000008e000,000000000008e000,0,0
44416000,000000000001aac4,0008e7b7,ALU_LUI,0000000000000000,000000000008e000,000000000008e000,0,0
44419000,000000000001aac8,0008f737,ALU_LUI,0000000000000000,000000000008f000,000000000008f000,0,0
44419000,000000000001aac8,0008f737,ALU_LUI,0000000000000000,000000000008f000,000000000008f000,0,0
44422000,000000000001aacc,5e078793,ALU_ADDI,000000000008e000,00000000000005e0,000000000008e5e0,0,0
44422000,000000000001aacc,5e078793,ALU_ADDI,000000000008e000,00000000000005e0,000000000008e5e0,0,0
44425000,000000000001aad0,bc870713,ALU_ADDI,000000000008f000,fffffffffffffbc8,000000000008ebc8,0,0
44425000,000000000001aad0,bc870713,ALU_ADDI,000000000008f000,fffffffffffffbc8,000000000008ebc8,0,0
44428000,000000000001aad4,40f70733,ALU_SUB,000000000008ebc8,000000000008e5e0,00000000000005e8,0,0
44428000,000000000001aad4,40f70733,ALU_SUB,000000000008ebc8,000000000008e5e0,00000000000005e8,0,0
44431000,000000000001aad8,40fa07b3,ALU_SUB,000000000008e7d8,000000000008e5e0,00000000000001f8,0,0
44431000,000000000001aad8,40fa07b3,ALU_SUB,000000000008e7d8,000000000008e5e0,00000000000001f8,0,0
44434000,000000000001aadc,14e7f663,ALU_BGEU,00000000000001f8,00000000000005e8,0000000000000000,1,0
44434000,000000000001aadc,14e7f663,ALU_BGEU,00000000000001f8,00000000000005e8,0000000000000000,1,0
44437000,000000000001aae0,018a3783,ALU_LD,000000000008e7d8,0000000000000018,000000000008e7f0,0,0
44437000,000000000001aae0,018a3783,ALU_LD,000000000008e7d8,0000000000000018,000000000008e7f0,0,0
44541500,000000000001aae4,fff00593,ALU_ADDI,0000000000000000,ffffffffffffffff,ffffffffffffffff,0,0
44541500,000000000001aae4,fff00593,ALU_ADDI,0000000000000000,ffffffffffffffff,ffffffffffffffff,0,0
44544500,000000000001aae8,00040513,ALU_ADDI,0000000000094218,0000000000000000,0000000000094218,0,0
44544500,000000000001aae8,00040513,ALU_ADDI,0000000000094218,0000000000000000,0000000000094218,0,0
44547500,000000000001aaec,000780e7,ALU_JALR,000000000001aaec,0000000000000004,000000000001aaf0,0,0
44547500,000000000001aaec,000780e7,ALU_JALR,000000000001aaec,0000000000000004,000000000001aaf0,0,0
44595000,000000000001b5f4,00052783,ALU_LW,0000000000094218,0000000000000000,0000000000094218,0,0
44595000,000000000001b5f4,00052783,ALU_LW,0000000000094218,0000000000000000,0000000000094218,0,0
44599000,000000000001b5f8,0087f713,ALU_ANDI,fffffffffbad2084,0000000000000008,0000000000000000,1,0
44599000,000000000001b5f8,0087f713,ALU_ANDI,fffffffffbad2084,0000000000000008,0000000000000000,1,0
44602000,000000000001b5fc,1e071a63,ALU_BNE,0000000000000000,0000000000000000,0000000000000000,1,0
44602000,000000000001b5fc,1e071a63,ALU_BNE,0000000000000000,0000000000000000,0000000000000000,1,0
44649000,000000000001b600,fe010113,ALU_ADDI,000000003fbffe30,ffffffffffffffe0,000000003fbffe10,0,0
44649000,000000000001b600,fe010113,ALU_ADDI,000000003fbffe30,ffffffffffffffe0,000000003fbffe10,0,0
44652000,000000000001b604,00813823,ALU_SD,000000003fbffe10,0000000000000010,000000003fbffe20,0,0
44652000,000000000001b604,00813823,ALU_SD,000000003fbffe10,0000000000000010,000000003fbffe20,0,0
44656000,000000000001b608,00913423,ALU_SD,000000003fbffe10,0000000000000008,000000003fbffe18,0,0
44656000,000000000001b608,00913423,ALU_SD,000000003fbffe10,0000000000000008,000000003fbffe18,0,0
44660000,000000000001b60c,00113c23,ALU_SD,000000003fbffe10,0000000000000018,000000003fbffe28,0,0
44660000,000000000001b60c,00113c23,ALU_SD,000000003fbffe10,0000000000000018,000000003fbffe28,0,0
44664000,000000000001b610,01213023,ALU_SD,000000003fbffe10,0000000000000000,000000003fbffe10,0,0
44664000,000000000001b610,01213023,ALU_SD,000000003fbffe10,0000000000000000,000000003fbffe10,0,0
44668000,000000000001b614,03479693,ALU_SLLI,fffffffffbad2084,0000000000000014,0840000000000000,0,0
44668000,000000000001b614,03479693,ALU_SLLI,fffffffffbad2084,0000000000000014,0840000000000000,0,0
44671000,000000000001b618,00058493,ALU_ADDI,ffffffffffffffff,0000000000000000,ffffffffffffffff,0,0
44671000,000000000001b618,00058493,ALU_ADDI,ffffffffffffffff,0000000000000000,ffffffffffffffff,0,0
44674000,000000000001b61c,00050413,ALU_ADDI,0000000000094218,0000000000000000,0000000000094218,0,0
44674000,000000000001b61c,00050413,ALU_ADDI,0000000000094218,0000000000000000,0000000000094218,0,0
44677000,000000000001b620,02053703,ALU_LD,0000000000094218,0000000000000020,0000000000094238,0,0
44677000,000000000001b620,02053703,ALU_LD,0000000000094218,0000000000000020,0000000000094238,0,0
44681000,000000000001b624,0806c263,ALU_BLT,0840000000000000,0000000000000000,0000000000000000,1,0
44681000,000000000001b624,0806c263,ALU_BLT,0840000000000000,0000000000000000,0000000000000000,1,0
44684000,000000000001b628,16070663,ALU_BEQ,0000000000000000,0000000000000000,0000000000000001,0,0
44684000,000000000001b628,16070663,ALU_BEQ,0000000000000000,0000000000000000,0000000000000001,0,0
44736000,000000000001b794,00040513,ALU_ADDI,0000000000094218,0000000000000000,0000000000094218,0,0
44736000,000000000001b794,00040513,ALU_ADDI,0000000000094218,0000000000000000,0000000000094218,0,0
44739000,000000000001b798,665000ef,ALU_JAL,000000000001b798,0000000000000004,000000000001b79c,0,0
