TIME,PC,INSTRUCTION,REG_A_CONTENTS,REG_B_CONTENTS,REGA_FINAL,REGB_FINAL,ALU_RESULT,JUMP_TARGET,JUMP_TAKEN,ALU_OP,ALU_OP_NAME,OPCODE,OPCODE_NAME,IMMEDIATE
49497500,000000000001b6b4,fcf488e3,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,ffffffffffffffff,0000000000000001,000000000001b684,1, 60,ALU_BEQ, 99,OP_BRANCH,ffffffffffffffd0
49502000,000000000001b684,02043583,0000000000094218,0000000000000000,0000000000000000,0000000000094218,0000000000000020,0000000000094238,0000000000000000,0, 86,ALU_LD,  3,OP_LOAD,0000000000000020
49506000,000000000001b688,00040513,0000000000094218,0000000000000000,0000000000000000,0000000000094218,0000000000000000,0000000000094218,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000000
49509000,000000000001b68c,01813083,000000003fbffe10,0000000000000000,0000000000000000,000000003fbffe10,0000000000000018,000000003fbffe28,0000000000000000,0, 86,ALU_LD,  3,OP_LOAD,0000000000000018
49513000,000000000001b690,01013403,000000003fbffe10,0000000000000000,0000000000000000,000000003fbffe10,0000000000000010,000000003fbffe20,0000000000000000,0, 86,ALU_LD,  3,OP_LOAD,0000000000000010
49517000,000000000001b694,00813483,000000003fbffe10,0000000000000000,0000000000000000,000000003fbffe10,0000000000000008,000000003fbffe18,0000000000000000,0, 86,ALU_LD,  3,OP_LOAD,0000000000000008
49521000,000000000001b698,00013903,000000003fbffe10,0000000000000000,0000000000000000,000000003fbffe10,0000000000000000,000000003fbffe10,0000000000000000,0, 86,ALU_LD,  3,OP_LOAD,0000000000000000
49525000,000000000001b69c,40b60633,0000000000099520,0000000000099520,0000000000099520,0000000000099520,0000000000099520,0000000000000000,0000000000000000,0,  1,ALU_SUB, 51,OP_OP,0000000000000000
49528000,000000000001b6a0,02010113,000000003fbffe10,0000000000000000,0000000000000000,000000003fbffe10,0000000000000020,000000003fbffe30,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000020
49531000,000000000001b6a4,83dff06f,0000000000000000,0000000000000000,0000000000000000,000000000001b6a4,0000000000000004,000000000001b6a8,000000000001aee0,1, 70,ALU_JAL,111,OP_JAL,fffffffffffff83c
49581500,000000000001aee0,00061663,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0, 61,ALU_BNE, 99,OP_BRANCH,000000000000000c
49584500,000000000001aee4,00000513,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000000
49587500,000000000001aee8,00008067,000000000001aaf0,0000000000000000,0000000000000000,000000000001aee8,0000000000000004,000000000001aeec,000000000001aaf0,1, 71,ALU_JALR,103,OP_JALR,0000000000000000
49635500,000000000001aaf0,fff00793,0000000000000000,0000000000000000,0000000000000000,0000000000000000,ffffffffffffffff,ffffffffffffffff,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,ffffffffffffffff
49638500,000000000001aaf4,0ef50463,0000000000000000,ffffffffffffffff,ffffffffffffffff,0000000000000000,ffffffffffffffff,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,00000000000000e8
49641500,000000000001aaf8,04043783,0000000000094218,0000000000000000,0000000000000000,0000000000094218,0000000000000040,0000000000094258,0000000000000000,0, 86,ALU_LD,  3,OP_LOAD,0000000000000040
49645500,000000000001aafc,03843683,0000000000094218,0000000000000000,0000000000000000,0000000000094218,0000000000000038,0000000000094250,0000000000000000,0, 86,ALU_LD,  3,OP_LOAD,0000000000000038
49692500,000000000001ab00,07f00713,0000000000000000,0000000000000000,0000000000000000,0000000000000000,000000000000007f,000000000000007f,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,000000000000007f
49695500,000000000001ab04,00090a93,000000000000000c,0000000000000000,0000000000000000,000000000000000c,0000000000000000,000000000000000c,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000000
49698500,000000000001ab08,40d787b3,0000000000099920,0000000000099520,0000000000099520,0000000000099920,0000000000099520,0000000000000400,0000000000000000,0,  1,ALU_SUB, 51,OP_OP,0000000000000000
49701500,000000000001ab0c,00f77663,000000000000007f,0000000000000400,0000000000000400,000000000000007f,0000000000000400,0000000000000000,0000000000000000,0, 65,ALU_BGEU, 99,OP_BRANCH,000000000000000c
49704500,000000000001ab10,02f977b3,000000000000000c,0000000000000400,0000000000000400,000000000000000c,0000000000000400,000000000000000c,0000000000000000,0, 17,ALU_REMU, 51,OP_OP,0000000000000000
49707500,000000000001ab14,40f90ab3,000000000000000c,000000000000000c,000000000000000c,000000000000000c,000000000000000c,0000000000000000,0000000000000000,0,  1,ALU_SUB, 51,OP_OP,0000000000000000
49710500,000000000001ab18,0c0a9a63,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0, 61,ALU_BNE, 99,OP_BRANCH,00000000000000d4
49713500,000000000001ab1c,00048a13,000000000000000c,0000000000000000,0000000000000000,000000000000000c,0000000000000000,000000000000000c,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000000
49716500,000000000001ab20,0e091663,000000000000000c,0000000000000000,0000000000000000,000000000000000c,0000000000000000,0000000000000001,000000000001ac0c,1, 61,ALU_BNE, 99,OP_BRANCH,00000000000000ec
49767500,000000000001ac0c,00090613,000000000000000c,0000000000000000,0000000000000000,000000000000000c,0000000000000000,000000000000000c,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000000
49770500,000000000001ac10,015985b3,0000000000074050,0000000000000000,0000000000000000,0000000000074050,0000000000000000,0000000000074050,0000000000000000,0,  0,ALU_ADD, 51,OP_OP,0000000000000000
49773500,000000000001ac14,00040513,0000000000094218,0000000000000000,0000000000000000,0000000000094218,0000000000000000,0000000000094218,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000000
49776500,000000000001ac18,32d010ef,0000000000000000,0000000000000000,0000000000000000,000000000001ac18,0000000000000004,000000000001ac1c,000000000001c744,1, 70,ALU_JAL,111,OP_JAL,0000000000001b2c
49824500,000000000001c744,12060c63,000000000000000c,0000000000000000,0000000000000000,000000000000000c,0000000000000000,0000000000000000,0000000000000000,0, 60,ALU_BEQ, 99,OP_BRANCH,0000000000000138
49827500,000000000001c748,fb010113,000000003fbffe30,0000000000000000,0000000000000000,000000003fbffe30,ffffffffffffffb0,000000003fbffde0,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,ffffffffffffffb0
49830500,000000000001c74c,03313423,000000003fbffde0,0000000000074050,0000000000074050,000000003fbffde0,0000000000000028,000000003fbffe08,0000000000000000,0, 53,ALU_SD, 35,OP_STORE,0000000000000028
49834500,000000000001c750,03413023,000000003fbffde0,000000000000000c,000000000000000c,000000003fbffde0,0000000000000020,000000003fbffe00,0000000000000000,0, 53,ALU_SD, 35,OP_STORE,0000000000000020
49838500,000000000001c754,0008f9b7,0000000000000000,0000000000000000,0000000000000000,0000000000000000,000000000008f000,000000000008f000,0000000000000000,0, 72,ALU_LUI, 55,OP_LUI,000000000008f000
49841500,000000000001c758,0008ea37,0000000000000000,0000000000000000,0000000000000000,0000000000000000,000000000008e000,000000000008e000,0000000000000000,0, 72,ALU_LUI, 55,OP_LUI,000000000008e000
49844500,000000000001c75c,5e0a0a13,000000000008e000,0000000000000000,0000000000000000,000000000008e000,00000000000005e0,000000000008e5e0,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,00000000000005e0
49847500,000000000001c760,bc898993,000000000008f000,0000000000000000,0000000000000000,000000000008f000,fffffffffffffbc8,000000000008ebc8,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,fffffffffffffbc8
49850500,000000000001c764,04813023,000000003fbffde0,0000000000094218,0000000000094218,000000003fbffde0,0000000000000040,000000003fbffe20,0000000000000000,0, 53,ALU_SD, 35,OP_STORE,0000000000000040
49854500,000000000001c768,02913c23,000000003fbffde0,000000000000000c,000000000000000c,000000003fbffde0,0000000000000038,000000003fbffe18,0000000000000000,0, 53,ALU_SD, 35,OP_STORE,0000000000000038
49858500,000000000001c76c,03213823,000000003fbffde0,000000000000000c,000000000000000c,000000003fbffde0,0000000000000030,000000003fbffe10,0000000000000000,0, 53,ALU_SD, 35,OP_STORE,0000000000000030
49862500,000000000001c770,01513c23,000000003fbffde0,0000000000000000,0000000000000000,000000003fbffde0,0000000000000018,000000003fbffdf8,0000000000000000,0, 53,ALU_SD, 35,OP_STORE,0000000000000018
49866500,000000000001c774,01613823,000000003fbffde0,0000000000000000,0000000000000000,000000003fbffde0,0000000000000010,000000003fbffdf0,0000000000000000,0, 53,ALU_SD, 35,OP_STORE,0000000000000010
49870500,000000000001c778,01713423,000000003fbffde0,0000000000000000,0000000000000000,000000003fbffde0,0000000000000008,000000003fbffde8,0000000000000000,0, 53,ALU_SD, 35,OP_STORE,0000000000000008
49874500,000000000001c77c,04113423,000000003fbffde0,000000000001ac1c,000000000001ac1c,000000003fbffde0,0000000000000048,000000003fbffe28,0000000000000000,0, 53,ALU_SD, 35,OP_STORE,0000000000000048
49923500,000000000001c780,01813023,000000003fbffde0,0000000000000000,0000000000000000,000000003fbffde0,0000000000000000,000000003fbffde0,0000000000000000,0, 53,ALU_SD, 35,OP_STORE,0000000000000000
49927500,000000000001c784,00060a93,000000000000000c,0000000000000000,0000000000000000,000000000000000c,0000000000000000,000000000000000c,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000000
49930500,000000000001c788,00050913,0000000000094218,0000000000000000,0000000000000000,0000000000094218,0000000000000000,0000000000094218,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000000
49933500,000000000001c78c,00058413,0000000000074050,0000000000000000,0000000000000000,0000000000074050,0000000000000000,0000000000074050,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000000
49936500,000000000001c790,00060493,000000000000000c,0000000000000000,0000000000000000,000000000000000c,0000000000000000,000000000000000c,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000000
49939500,000000000001c794,01400b93,0000000000000000,0000000000000000,0000000000000000,0000000000000000,0000000000000014,0000000000000014,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000014
49942500,000000000001c798,414989b3,000000000008ebc8,000000000008e5e0,000000000008e5e0,000000000008ebc8,000000000008e5e0,00000000000005e8,0000000000000000,0,  1,ALU_SUB, 51,OP_OP,0000000000000000
49945500,000000000001c79c,fff00b13,0000000000000000,0000000000000000,0000000000000000,0000000000000000,ffffffffffffffff,ffffffffffffffff,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,ffffffffffffffff
49948500,000000000001c7a0,02893503,0000000000094218,0000000000000000,0000000000000000,0000000000094218,0000000000000028,0000000000094240,0000000000000000,0, 86,ALU_LD,  3,OP_LOAD,0000000000000028
49952500,000000000001c7a4,03093783,0000000000094218,0000000000000000,0000000000000000,0000000000094218,0000000000000030,0000000000094248,0000000000000000,0, 86,ALU_LD,  3,OP_LOAD,0000000000000030
49956500,000000000001c7a8,02f57063,0000000000099520,0000000000099920,0000000000099920,0000000000099520,0000000000099920,0000000000000000,0000000000000000,0, 65,ALU_BGEU, 99,OP_BRANCH,0000000000000020
49959500,000000000001c7ac,40a787b3,0000000000099920,0000000000099520,0000000000099520,0000000000099920,0000000000099520,0000000000000400,0000000000000000,0,  1,ALU_SUB, 51,OP_OP,0000000000000000
49962500,000000000001c7b0,00048c13,000000000000000c,0000000000000000,0000000000000000,000000000000000c,0000000000000000,000000000000000c,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000000
49965500,000000000001c7b4,0097f463,0000000000000400,000000000000000c,000000000000000c,0000000000000400,000000000000000c,0000000000000001,000000000001c7bc,1, 65,ALU_BGEU, 99,OP_BRANCH,0000000000000008
49970000,000000000001c7bc,038bee63,0000000000000014,000000000000000c,000000000000000c,0000000000000014,000000000000000c,0000000000000000,0000000000000000,0, 64,ALU_BLTU, 99,OP_BRANCH,000000000000003c
50019500,000000000001c7c0,080c1863,000000000000000c,0000000000000000,0000000000000000,000000000000000c,0000000000000000,0000000000000001,000000000001c850,1, 61,ALU_BNE, 99,OP_BRANCH,0000000000000090
50067500,000000000001c850,018406b3,0000000000074050,000000000000000c,000000000000000c,0000000000074050,000000000000000c,000000000007405c,0000000000000000,0,  0,ALU_ADD, 51,OP_OP,0000000000000000
50070500,000000000001c854,00050793,0000000000099520,0000000000000000,0000000000000000,0000000000099520,0000000000000000,0000000000099520,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000000
50073500,000000000001c858,00140413,0000000000074050,0000000000000000,0000000000000000,0000000000074050,0000000000000001,0000000000074051,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
50076500,000000000001c85c,fff44703,0000000000074051,0000000000000000,0000000000000000,0000000000074051,ffffffffffffffff,0000000000074050,0000000000000000,0, 83,ALU_LBU,  3,OP_LOAD,ffffffffffffffff
50125000,000000000001c860,00178793,0000000000099520,0000000000000000,0000000000000000,0000000000099520,0000000000000001,0000000000099521,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
50128000,000000000001c864,fee78fa3,0000000000099521,0000000000000048,0000000000000048,0000000000099521,ffffffffffffffff,0000000000099520,0000000000000000,0, 50,ALU_SB, 35,OP_STORE,ffffffffffffffff
50230000,000000000001c868,fed418e3,0000000000074051,000000000007405c,000000000007405c,0000000000074051,000000000007405c,0000000000000001,000000000001c858,1, 61,ALU_BNE, 99,OP_BRANCH,fffffffffffffff0
50234500,000000000001c858,00140413,0000000000074051,0000000000000000,0000000000000000,0000000000074051,0000000000000001,0000000000074052,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
50237500,000000000001c85c,fff44703,0000000000074052,0000000000000000,0000000000000000,0000000000074052,ffffffffffffffff,0000000000074051,0000000000000000,0, 83,ALU_LBU,  3,OP_LOAD,ffffffffffffffff
50241500,000000000001c860,00178793,0000000000099521,0000000000000000,0000000000000000,0000000000099521,0000000000000001,0000000000099522,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
50244500,000000000001c864,fee78fa3,0000000000099522,0000000000000065,0000000000000065,0000000000099522,ffffffffffffffff,0000000000099521,0000000000000000,0, 50,ALU_SB, 35,OP_STORE,ffffffffffffffff
50248500,000000000001c868,fed418e3,0000000000074052,000000000007405c,000000000007405c,0000000000074052,000000000007405c,0000000000000001,000000000001c858,1, 61,ALU_BNE, 99,OP_BRANCH,fffffffffffffff0
50253000,000000000001c858,00140413,0000000000074052,0000000000000000,0000000000000000,0000000000074052,0000000000000001,0000000000074053,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
50256000,000000000001c85c,fff44703,0000000000074053,0000000000000000,0000000000000000,0000000000074053,ffffffffffffffff,0000000000074052,0000000000000000,0, 83,ALU_LBU,  3,OP_LOAD,ffffffffffffffff
50260000,000000000001c860,00178793,0000000000099522,0000000000000000,0000000000000000,0000000000099522,0000000000000001,0000000000099523,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
50263000,000000000001c864,fee78fa3,0000000000099523,000000000000006c,000000000000006c,0000000000099523,ffffffffffffffff,0000000000099522,0000000000000000,0, 50,ALU_SB, 35,OP_STORE,ffffffffffffffff
50267000,000000000001c868,fed418e3,0000000000074053,000000000007405c,000000000007405c,0000000000074053,000000000007405c,0000000000000001,000000000001c858,1, 61,ALU_BNE, 99,OP_BRANCH,fffffffffffffff0
50271500,000000000001c858,00140413,0000000000074053,0000000000000000,0000000000000000,0000000000074053,0000000000000001,0000000000074054,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
50274500,000000000001c85c,fff44703,0000000000074054,0000000000000000,0000000000000000,0000000000074054,ffffffffffffffff,0000000000074053,0000000000000000,0, 83,ALU_LBU,  3,OP_LOAD,ffffffffffffffff
50278500,000000000001c860,00178793,0000000000099523,0000000000000000,0000000000000000,0000000000099523,0000000000000001,0000000000099524,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
50281500,000000000001c864,fee78fa3,0000000000099524,000000000000006c,000000000000006c,0000000000099524,ffffffffffffffff,0000000000099523,0000000000000000,0, 50,ALU_SB, 35,OP_STORE,ffffffffffffffff
50285500,000000000001c868,fed418e3,0000000000074054,000000000007405c,000000000007405c,0000000000074054,000000000007405c,0000000000000001,000000000001c858,1, 61,ALU_BNE, 99,OP_BRANCH,fffffffffffffff0
50290000,000000000001c858,00140413,0000000000074054,0000000000000000,0000000000000000,0000000000074054,0000000000000001,0000000000074055,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
50293000,000000000001c85c,fff44703,0000000000074055,0000000000000000,0000000000000000,0000000000074055,ffffffffffffffff,0000000000074054,0000000000000000,0, 83,ALU_LBU,  3,OP_LOAD,ffffffffffffffff
50297000,000000000001c860,00178793,0000000000099524,0000000000000000,0000000000000000,0000000000099524,0000000000000001,0000000000099525,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
50300000,000000000001c864,fee78fa3,0000000000099525,000000000000006f,000000000000006f,0000000000099525,ffffffffffffffff,0000000000099524,0000000000000000,0, 50,ALU_SB, 35,OP_STORE,ffffffffffffffff
50304000,000000000001c868,fed418e3,0000000000074055,000000000007405c,000000000007405c,0000000000074055,000000000007405c,0000000000000001,000000000001c858,1, 61,ALU_BNE, 99,OP_BRANCH,fffffffffffffff0
50308500,000000000001c858,00140413,0000000000074055,0000000000000000,0000000000000000,0000000000074055,0000000000000001,0000000000074056,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
50311500,000000000001c85c,fff44703,0000000000074056,0000000000000000,0000000000000000,0000000000074056,ffffffffffffffff,0000000000074055,0000000000000000,0, 83,ALU_LBU,  3,OP_LOAD,ffffffffffffffff
50315500,000000000001c860,00178793,0000000000099525,0000000000000000,0000000000000000,0000000000099525,0000000000000001,0000000000099526,0000000000000000,0, 18,ALU_ADDI, 19,OP_OP_IMM,0000000000000001
